distribution,type,parameter,x,density
posterior,deep,OMEGA,0.573143910111683,4.44089209850063e-16
posterior,deep,OMEGA,0.574764698736132,2.22044604925031e-16
posterior,deep,OMEGA,0.576385487360581,6.66133814775094e-16
posterior,deep,OMEGA,0.578006275985031,0
posterior,deep,OMEGA,0.57962706460948,1.11022302462516e-16
posterior,deep,OMEGA,0.58124785323393,0
posterior,deep,OMEGA,0.582868641858379,-2.22044604925031e-16
posterior,deep,OMEGA,0.584489430482829,1.11022302462516e-16
posterior,deep,OMEGA,0.586110219107278,1.11022302462516e-16
posterior,deep,OMEGA,0.587731007731727,5.55111512312578e-16
posterior,deep,OMEGA,0.589351796356177,2.22044604925031e-16
posterior,deep,OMEGA,0.590972584980626,4.44089209850063e-16
posterior,deep,OMEGA,0.592593373605076,5.55111512312578e-16
posterior,deep,OMEGA,0.594214162229525,2.22044604925031e-16
posterior,deep,OMEGA,0.595834950853975,-2.22044604925031e-16
posterior,deep,OMEGA,0.597455739478424,6.66133814775094e-16
posterior,deep,OMEGA,0.599076528102873,7.7715611723761e-16
posterior,deep,OMEGA,0.600697316727323,4.44089209850063e-16
posterior,deep,OMEGA,0.602318105351772,1.66533453693773e-16
posterior,deep,OMEGA,0.603938893976222,5.55111512312578e-17
posterior,deep,OMEGA,0.605559682600671,2.77555756156289e-16
posterior,deep,OMEGA,0.607180471225121,-1.11022302462516e-16
posterior,deep,OMEGA,0.60880125984957,1.66533453693773e-16
posterior,deep,OMEGA,0.610422048474019,3.33066907387547e-16
posterior,deep,OMEGA,0.612042837098469,0
posterior,deep,OMEGA,0.613663625722918,3.88578058618805e-16
posterior,deep,OMEGA,0.615284414347368,1.11022302462516e-16
posterior,deep,OMEGA,0.616905202971817,2.22044604925031e-16
posterior,deep,OMEGA,0.618525991596267,2.22044604925031e-16
posterior,deep,OMEGA,0.620146780220716,1.11022302462516e-16
posterior,deep,OMEGA,0.621767568845165,3.33066907387547e-16
posterior,deep,OMEGA,0.623388357469615,3.88578058618805e-16
posterior,deep,OMEGA,0.625009146094064,2.22044604925031e-16
posterior,deep,OMEGA,0.626629934718514,-2.22044604925031e-16
posterior,deep,OMEGA,0.628250723342963,2.4980018054066e-16
posterior,deep,OMEGA,0.629871511967413,-1.94289029309402e-16
posterior,deep,OMEGA,0.631492300591862,8.32667268468867e-17
posterior,deep,OMEGA,0.633113089216311,2.77555756156289e-17
posterior,deep,OMEGA,0.634733877840761,2.77555756156289e-16
posterior,deep,OMEGA,0.63635466646521,5.27355936696949e-16
posterior,deep,OMEGA,0.63797545508966,2.77555756156289e-17
posterior,deep,OMEGA,0.639596243714109,2.77555756156289e-16
posterior,deep,OMEGA,0.641217032338559,0
posterior,deep,OMEGA,0.642837820963008,8.32667268468867e-17
posterior,deep,OMEGA,0.644458609587457,3.33066907387547e-16
posterior,deep,OMEGA,0.646079398211907,5.55111512312578e-17
posterior,deep,OMEGA,0.647700186836356,9.71445146547012e-17
posterior,deep,OMEGA,0.649320975460806,5.55111512312578e-17
posterior,deep,OMEGA,0.650941764085255,1.2490009027033e-16
posterior,deep,OMEGA,0.652562552709705,2.91433543964104e-16
posterior,deep,OMEGA,0.654183341334154,2.91433543964104e-16
posterior,deep,OMEGA,0.655804129958604,-1.87350135405495e-16
posterior,deep,OMEGA,0.657424918583053,4.85722573273506e-17
posterior,deep,OMEGA,0.659045707207502,2.08166817117217e-17
posterior,deep,OMEGA,0.660666495831952,1.49186218934005e-16
posterior,deep,OMEGA,0.662287284456401,-1.56125112837913e-16
posterior,deep,OMEGA,0.663908073080851,1.90819582357449e-16
posterior,deep,OMEGA,0.6655288617053,1.6306400674182e-16
posterior,deep,RHO_PI,-0.162743903646564,2.35922392732846e-16
posterior,deep,RHO_PI,-0.160071242383638,1.80411241501588e-16
posterior,deep,RHO_PI,-0.157398581120713,0
posterior,deep,RHO_PI,-0.154725919857787,-5.55111512312578e-17
posterior,deep,RHO_PI,-0.152053258594862,1.38777878078145e-16
posterior,deep,RHO_PI,-0.149380597331936,5.55111512312578e-17
posterior,deep,RHO_PI,-0.146707936069011,6.93889390390723e-17
posterior,deep,RHO_PI,-0.144035274806085,1.66533453693773e-16
posterior,deep,RHO_PI,-0.14136261354316,1.80411241501588e-16
posterior,deep,RHO_PI,-0.138689952280234,2.22044604925031e-16
posterior,deep,RHO_PI,-0.136017291017309,0
posterior,deep,RHO_PI,-0.133344629754384,9.71445146547012e-17
posterior,deep,RHO_PI,-0.130671968491458,-6.93889390390723e-17
posterior,deep,RHO_PI,-0.127999307228533,0
posterior,deep,RHO_PI,-0.125326645965607,0
posterior,deep,RHO_PI,-0.122653984702682,9.71445146547012e-17
posterior,deep,RHO_PI,-0.119981323439756,1.52655665885959e-16
posterior,deep,RHO_PI,-0.117308662176831,5.55111512312578e-17
posterior,deep,RHO_PI,-0.114636000913905,-1.38777878078145e-17
posterior,deep,RHO_PI,-0.11196333965098,-4.16333634234434e-17
posterior,deep,RHO_PI,-0.109290678388054,-6.93889390390723e-17
posterior,deep,RHO_PI,-0.106618017125129,-1.2490009027033e-16
posterior,deep,RHO_PI,-0.103945355862203,2.77555756156289e-17
posterior,deep,RHO_PI,-0.101272694599278,1.52655665885959e-16
posterior,deep,RHO_PI,-0.0986000333363523,2.77555756156289e-16
posterior,deep,RHO_PI,-0.0959273720734268,1.38777878078145e-16
posterior,deep,RHO_PI,-0.0932547108105014,-5.55111512312578e-17
posterior,deep,RHO_PI,-0.0905820495475759,0
posterior,deep,RHO_PI,-0.0879093882846504,0
posterior,deep,RHO_PI,-0.0852367270217249,-1.38777878078145e-16
posterior,deep,RHO_PI,-0.0825640657587994,5.55111512312578e-17
posterior,deep,RHO_PI,-0.079891404495874,-2.77555756156289e-17
posterior,deep,RHO_PI,-0.0772187432329485,5.55111512312578e-17
posterior,deep,RHO_PI,-0.074546081970023,5.55111512312578e-17
posterior,deep,RHO_PI,-0.0718734207070975,-2.77555756156289e-17
posterior,deep,RHO_PI,-0.069200759444172,-2.08166817117217e-16
posterior,deep,RHO_PI,-0.0665280981812466,-6.93889390390723e-17
posterior,deep,RHO_PI,-0.0638554369183211,0
posterior,deep,RHO_PI,-0.0611827756553956,1.2490009027033e-16
posterior,deep,RHO_PI,-0.0585101143924701,9.71445146547012e-17
posterior,deep,RHO_PI,-0.0558374531295447,1.38777878078145e-17
posterior,deep,RHO_PI,-0.0531647918666192,4.16333634234434e-17
posterior,deep,RHO_PI,-0.0504921306036937,-2.63677968348475e-16
posterior,deep,RHO_PI,-0.0478194693407682,1.11022302462516e-16
posterior,deep,RHO_PI,-0.0451468080778428,-1.66533453693773e-16
posterior,deep,RHO_PI,-0.0424741468149173,-2.77555756156289e-16
posterior,deep,RHO_PI,-0.0398014855519918,-1.11022302462516e-16
posterior,deep,RHO_PI,-0.0371288242890663,-9.71445146547012e-17
posterior,deep,RHO_PI,-0.0344561630261409,2.77555756156289e-17
posterior,deep,RHO_PI,-0.0317835017632154,3.33066907387547e-16
posterior,deep,RHO_PI,-0.0291108405002899,-2.77555756156289e-17
posterior,deep,RHO_PI,-0.0264381792373644,-4.85722573273506e-16
posterior,deep,RHO_PI,-0.0237655179744389,-1.2490009027033e-16
posterior,deep,RHO_PI,-0.0210928567115135,-2.4980018054066e-16
posterior,deep,RHO_PI,-0.018420195448588,-1.66533453693773e-16
posterior,deep,RHO_PI,-0.0157475341856625,-9.71445146547012e-17
posterior,deep,RHO_PI,-0.013074872922737,1.52655665885959e-16
posterior,deep,RHO_PI,-0.0104022116598115,8.32667268468867e-17
posterior,deep,RHO_PI,-0.00772955039688605,-2.35922392732846e-16
posterior,deep,RHO_PI,-0.00505688913396057,-1.80411241501588e-16
posterior,deep,RHO_PI,-0.00238422787103509,6.24500451351651e-17
posterior,deep,RHO_PI,0.000288433391890386,-3.60822483003176e-16
posterior,deep,RHO_PI,0.00296109465481587,-7.63278329429795e-17
posterior,deep,RHO_PI,0.00563375591774132,-2.4980018054066e-16
posterior,deep,RHO_PI,0.00830641718066683,-8.32667268468867e-17
posterior,deep,RHO_PI,0.0109790784435923,8.32667268468867e-17
posterior,deep,RHO_PI,0.0136517397065178,-2.35922392732846e-16
posterior,deep,RHO_PI,0.0163244009694433,-2.28983498828939e-16
posterior,deep,RHO_PI,0.0189970622323687,-9.71445146547012e-17
posterior,deep,RHO_PI,0.0216697234952942,-6.24500451351651e-17
posterior,deep,RHO_PI,0.0243423847582197,-1.73472347597681e-16
posterior,deep,RHO_PI,0.0270150460211452,-5.55111512312578e-17
posterior,deep,RHO_PI,0.0296877072840707,-3.46944695195361e-17
posterior,deep,RHO_PI,0.0323603685469961,8.32667268468867e-17
posterior,deep,RHO_PI,0.0350330298099216,-2.77555756156289e-16
posterior,deep,RHO_PI,0.0377056910728471,-1.97758476261356e-16
posterior,deep,RHO_PI,0.0403783523357726,-2.42861286636753e-17
posterior,deep,RHO_PI,0.043051013598698,-3.81639164714898e-17
posterior,deep,RHO_PI,0.0457236748616235,8.32667268468867e-16
posterior,deep,RHO_PI,0.048396336124549,8.88178419700125e-15
posterior,deep,RHO_PI,0.0510689973874745,6.64190924482e-14
posterior,deep,RHO_PI,0.0537416586504,4.4983808344945e-13
posterior,deep,RHO_PI,0.0564143199133254,2.80370171523714e-12
posterior,deep,RHO_PI,0.0590869811762509,1.61021300459918e-11
posterior,deep,RHO_PI,0.0617596424391764,8.51469381113468e-11
posterior,deep,RHO_PI,0.0644323037021018,4.14616750654684e-10
posterior,deep,RHO_PI,0.0671049649650274,1.85928096183008e-09
posterior,deep,RHO_PI,0.0697776262279528,7.67863903364252e-09
posterior,deep,RHO_PI,0.0724502874908783,2.92070968400254e-08
posterior,deep,RHO_PI,0.0751229487538038,1.02326099225836e-07
posterior,deep,RHO_PI,0.0777956100167292,3.30229716157329e-07
posterior,deep,RHO_PI,0.0804682712796547,9.81815011477302e-07
posterior,deep,RHO_PI,0.0831409325425802,2.68968311907536e-06
posterior,deep,RHO_PI,0.0858135938055057,6.79106527309847e-06
posterior,deep,RHO_PI,0.0884862550684312,1.58087210698973e-05
posterior,deep,RHO_PI,0.0911589163313567,3.3947410327204e-05
posterior,deep,RHO_PI,0.0938315775942821,6.72979805530459e-05
posterior,deep,RHO_PI,0.0965042388572076,0.000123301922177923
posterior,deep,RHO_PI,0.0991769001201331,0.000209130200489713
posterior,deep,RHO_PI,0.101849561383059,0.000329126939682554
posterior,deep,RHO_PI,0.104522222645984,0.000482252314151527
posterior,deep,RHO_PI,0.107194883908909,0.000661042097993505
posterior,deep,RHO_PI,0.109867545171835,0.000853360332029937
posterior,deep,RHO_PI,0.11254020643476,0.00104695911170726
posterior,deep,RHO_PI,0.115212867697686,0.00123519491733342
posterior,deep,RHO_PI,0.117885528960611,0.00142129760072381
posterior,deep,RHO_PI,0.120558190223537,0.0016190374336601
posterior,deep,RHO_PI,0.123230851486462,0.00184914481888504
posterior,deep,RHO_PI,0.125903512749388,0.00213245127610973
posterior,deep,RHO_PI,0.128576174012313,0.00248186451327193
posterior,deep,RHO_PI,0.131248835275239,0.00289607225629173
posterior,deep,RHO_PI,0.133921496538164,0.00335826863060236
posterior,deep,RHO_PI,0.13659415780109,0.00384235081139234
posterior,deep,RHO_PI,0.139266819064015,0.00432601085860466
posterior,deep,RHO_PI,0.141939480326941,0.00480570855107176
posterior,deep,RHO_PI,0.144612141589866,0.00530561829275248
posterior,deep,RHO_PI,0.147284802852792,0.00587437404270769
posterior,deep,RHO_PI,0.149957464115717,0.00656986540808571
posterior,deep,RHO_PI,0.152630125378643,0.00743959035411693
posterior,deep,RHO_PI,0.155302786641568,0.0085069685654216
posterior,deep,RHO_PI,0.157975447904494,0.00977025391749817
posterior,deep,RHO_PI,0.160648109167419,0.0112128226015472
posterior,deep,RHO_PI,0.163320770430345,0.0128171725690818
posterior,deep,RHO_PI,0.16599343169327,0.0145742012841636
posterior,deep,RHO_PI,0.168666092956196,0.0164841533151125
posterior,deep,RHO_PI,0.171338754219121,0.0185519919207866
posterior,deep,RHO_PI,0.174011415482046,0.0207830851214688
posterior,deep,RHO_PI,0.176684076744972,0.0231831440435946
posterior,deep,RHO_PI,0.179356738007897,0.0257616473004456
posterior,deep,RHO_PI,0.182029399270823,0.0285350551375592
posterior,deep,RHO_PI,0.184702060533748,0.0315277168245217
posterior,deep,RHO_PI,0.187374721796674,0.0347727116484691
posterior,deep,RHO_PI,0.190047383059599,0.03831678628092
posterior,deep,RHO_PI,0.192720044322525,0.0422294485582347
posterior,deep,RHO_PI,0.19539270558545,0.0466085638397283
posterior,deep,RHO_PI,0.198065366848376,0.0515711063093655
posterior,deep,RHO_PI,0.200738028111301,0.0572242606363304
posterior,deep,RHO_PI,0.203410689374227,0.0636267029758894
posterior,deep,RHO_PI,0.206083350637152,0.0707618467509319
posterior,deep,RHO_PI,0.208756011900078,0.0785427699282796
posterior,deep,RHO_PI,0.211428673163003,0.0868507464258994
posterior,deep,RHO_PI,0.214101334425929,0.0955871378594196
posterior,deep,RHO_PI,0.216773995688854,0.104708731078459
posterior,deep,RHO_PI,0.21944665695178,0.114228289577947
posterior,deep,RHO_PI,0.222119318214705,0.124187427853826
posterior,deep,RHO_PI,0.224791979477631,0.134628395774605
posterior,deep,RHO_PI,0.227464640740556,0.145589263003591
posterior,deep,RHO_PI,0.230137302003482,0.1571252096142
posterior,deep,RHO_PI,0.232809963266407,0.169335779426715
posterior,deep,RHO_PI,0.235482624529332,0.182373395849932
posterior,deep,RHO_PI,0.238155285792258,0.196425073388909
posterior,deep,RHO_PI,0.240827947055183,0.211681152801115
posterior,deep,RHO_PI,0.243500608318109,0.228312235681755
posterior,deep,RHO_PI,0.246173269581034,0.246462792065499
posterior,deep,RHO_PI,0.24884593084396,0.26625032352343
posterior,deep,RHO_PI,0.251518592106885,0.287751368196303
posterior,deep,RHO_PI,0.254191253369811,0.31096733883415
posterior,deep,RHO_PI,0.256863914632736,0.335784323836203
posterior,deep,RHO_PI,0.259536575895662,0.361954407494577
posterior,deep,RHO_PI,0.262209237158587,0.389121888924626
posterior,deep,RHO_PI,0.264881898421513,0.416899141225497
posterior,deep,RHO_PI,0.267554559684438,0.444974235467701
posterior,deep,RHO_PI,0.270227220947364,0.473215274327744
posterior,deep,RHO_PI,0.272899882210289,0.501730460792094
posterior,deep,RHO_PI,0.275572543473215,0.530852474578448
posterior,deep,RHO_PI,0.27824520473614,0.561042288790437
posterior,deep,RHO_PI,0.280917865999066,0.592744262820586
posterior,deep,RHO_PI,0.283590527261991,0.626253361993186
posterior,deep,RHO_PI,0.286263188524917,0.661656139832719
posterior,deep,RHO_PI,0.288935849787842,0.698871975496032
posterior,deep,RHO_PI,0.291608511050767,0.737765293439745
posterior,deep,RHO_PI,0.294281172313693,0.778256136246282
posterior,deep,RHO_PI,0.296953833576619,0.820356614071859
posterior,deep,RHO_PI,0.299626494839544,0.864110979790453
posterior,deep,RHO_PI,0.302299156102469,0.909489205763014
posterior,deep,RHO_PI,0.304971817365395,0.95632804918825
posterior,deep,RHO_PI,0.30764447862832,1.00439117398783
posterior,deep,RHO_PI,0.310317139891246,1.05353634107659
posterior,deep,RHO_PI,0.312989801154171,1.10388670071415
posterior,deep,RHO_PI,0.315662462417097,1.15587296110354
posterior,deep,RHO_PI,0.318335123680022,1.21007579987321
posterior,deep,RHO_PI,0.321007784942948,1.26692167517474
posterior,deep,RHO_PI,0.323680446205873,1.32639239759198
posterior,deep,RHO_PI,0.326353107468799,1.38792604557324
posterior,deep,RHO_PI,0.329025768731724,1.45059369864753
posterior,deep,RHO_PI,0.33169842999465,1.51348230578367
posterior,deep,RHO_PI,0.334371091257575,1.57609135162731
posterior,deep,RHO_PI,0.337043752520501,1.63853804460428
posterior,deep,RHO_PI,0.339716413783426,1.70147161665184
posterior,deep,RHO_PI,0.342389075046352,1.76575248174203
posterior,deep,RHO_PI,0.345061736309277,1.83205924749929
posterior,deep,RHO_PI,0.347734397572203,1.90059384379604
posterior,deep,RHO_PI,0.350407058835128,1.97098557088494
posterior,deep,RHO_PI,0.353079720098054,2.04241001509671
posterior,deep,RHO_PI,0.355752381360979,2.113877368778
posterior,deep,RHO_PI,0.358425042623905,2.18460300100044
posterior,deep,RHO_PI,0.36109770388683,2.25433756263994
posterior,deep,RHO_PI,0.363770365149755,2.32351815901778
posterior,deep,RHO_PI,0.366443026412681,2.39314094528654
posterior,deep,RHO_PI,0.369115687675606,2.46436206950571
posterior,deep,RHO_PI,0.371788348938532,2.53796931673606
posterior,deep,RHO_PI,0.374461010201457,2.6139559178203
posterior,deep,RHO_PI,0.377133671464383,2.69140877757009
posterior,deep,RHO_PI,0.379806332727308,2.76879040586499
posterior,deep,RHO_PI,0.382478993990234,2.84450655028525
posterior,deep,RHO_PI,0.385151655253159,2.91750536403577
posterior,deep,RHO_PI,0.387824316516085,2.98763045044852
posterior,deep,RHO_PI,0.39049697777901,3.05556996495553
posterior,deep,RHO_PI,0.393169639041936,3.12244820890261
posterior,deep,RHO_PI,0.395842300304861,3.18928279142412
posterior,deep,RHO_PI,0.398514961567787,3.25657853350739
posterior,deep,RHO_PI,0.401187622830712,3.3242242913545
posterior,deep,RHO_PI,0.403860284093638,3.3916723581369
posterior,deep,RHO_PI,0.406532945356563,3.45823318143934
posterior,deep,RHO_PI,0.409205606619489,3.52329769894155
posterior,deep,RHO_PI,0.411878267882414,3.58640020879597
posterior,deep,RHO_PI,0.41455092914534,3.64717066056162
posterior,deep,RHO_PI,0.417223590408265,3.70529857585817
posterior,deep,RHO_PI,0.41989625167119,3.76059772727861
posterior,deep,RHO_PI,0.422568912934116,3.81315203002565
posterior,deep,RHO_PI,0.425241574197042,3.86341788032638
posterior,deep,RHO_PI,0.427914235459967,3.91213597973159
posterior,deep,RHO_PI,0.430586896722892,3.95999926389412
posterior,deep,RHO_PI,0.433259557985818,4.00719004825214
posterior,deep,RHO_PI,0.435932219248743,4.05303342113266
posterior,deep,RHO_PI,0.438604880511669,4.09601030920817
posterior,deep,RHO_PI,0.441277541774594,4.13420682523235
posterior,deep,RHO_PI,0.44395020303752,4.16603202237023
posterior,deep,RHO_PI,0.446622864300445,4.19086288188291
posterior,deep,RHO_PI,0.449295525563371,4.20928822213606
posterior,deep,RHO_PI,0.451968186826296,4.22282504047553
posterior,deep,RHO_PI,0.454640848089222,4.23325564989002
posterior,deep,RHO_PI,0.457313509352147,4.24191814363471
posterior,deep,RHO_PI,0.459986170615073,4.24927098861368
posterior,deep,RHO_PI,0.462658831877998,4.25486917156799
posterior,deep,RHO_PI,0.465331493140924,4.25766774540282
posterior,deep,RHO_PI,0.468004154403849,4.25644888596492
posterior,deep,RHO_PI,0.470676815666775,4.25019375720284
posterior,deep,RHO_PI,0.4733494769297,4.23832062623275
posterior,deep,RHO_PI,0.476022138192626,4.22078429872985
posterior,deep,RHO_PI,0.478694799455551,4.1980429323723
posterior,deep,RHO_PI,0.481367460718476,4.17089349287355
posterior,deep,RHO_PI,0.484040121981402,4.14021419126548
posterior,deep,RHO_PI,0.486712783244328,4.10672098585188
posterior,deep,RHO_PI,0.489385444507253,4.07087070371032
posterior,deep,RHO_PI,0.492058105770178,4.03296859684313
posterior,deep,RHO_PI,0.494730767033104,3.99339697870886
posterior,deep,RHO_PI,0.497403428296029,3.95278113867379
posterior,deep,RHO_PI,0.500076089558955,3.91193620489783
posterior,deep,RHO_PI,0.50274875082188,3.87158234182856
posterior,deep,RHO_PI,0.505421412084806,3.8319734140065
posterior,deep,RHO_PI,0.508094073347731,3.79264686926565
posterior,deep,RHO_PI,0.510766734610657,3.75243629554794
posterior,deep,RHO_PI,0.513439395873582,3.70974955192943
posterior,deep,RHO_PI,0.516112057136508,3.66299762101011
