distribution,type,parameter,x,density
posterior,deep,OMEGA,0.485756403002685,4.44089209850063e-16
posterior,deep,OMEGA,0.487127946222461,2.22044604925031e-16
posterior,deep,OMEGA,0.488499489442236,2.22044604925031e-16
posterior,deep,OMEGA,0.489871032662012,2.22044604925031e-16
posterior,deep,OMEGA,0.491242575881787,0
posterior,deep,OMEGA,0.492614119101563,4.44089209850063e-16
posterior,deep,OMEGA,0.493985662321338,0
posterior,deep,OMEGA,0.495357205541114,6.66133814775094e-16
posterior,deep,OMEGA,0.496728748760889,7.7715611723761e-16
posterior,deep,OMEGA,0.498100291980665,4.44089209850063e-16
posterior,deep,OMEGA,0.49947183520044,4.44089209850063e-16
posterior,deep,OMEGA,0.500843378420216,1.11022302462516e-16
posterior,deep,OMEGA,0.502214921639991,3.33066907387547e-16
posterior,deep,OMEGA,0.503586464859767,1.11022302462516e-16
posterior,deep,OMEGA,0.504958008079542,0
posterior,deep,OMEGA,0.506329551299318,6.66133814775094e-16
posterior,deep,OMEGA,0.507701094519093,4.44089209850063e-16
posterior,deep,OMEGA,0.509072637738868,1.11022302462516e-16
posterior,deep,OMEGA,0.510444180958644,4.44089209850063e-16
posterior,deep,OMEGA,0.511815724178419,1.11022302462516e-16
posterior,deep,OMEGA,0.513187267398195,-2.22044604925031e-16
posterior,deep,OMEGA,0.51455881061797,-1.11022302462516e-16
posterior,deep,OMEGA,0.515930353837746,6.66133814775094e-16
posterior,deep,OMEGA,0.517301897057521,5.55111512312578e-16
posterior,deep,OMEGA,0.518673440277297,4.44089209850063e-16
posterior,deep,OMEGA,0.520044983497072,8.32667268468867e-16
posterior,deep,OMEGA,0.521416526716848,4.9960036108132e-16
posterior,deep,OMEGA,0.522788069936623,-1.11022302462516e-16
posterior,deep,OMEGA,0.524159613156399,5.55111512312578e-16
posterior,deep,OMEGA,0.525531156376174,4.44089209850063e-16
posterior,deep,OMEGA,0.52690269959595,7.21644966006352e-16
posterior,deep,OMEGA,0.528274242815725,9.99200722162641e-16
posterior,deep,OMEGA,0.529645786035501,7.7715611723761e-16
posterior,deep,OMEGA,0.531017329255276,7.21644966006352e-16
posterior,deep,OMEGA,0.532388872475052,3.88578058618805e-16
posterior,deep,OMEGA,0.533760415694827,6.10622663543836e-16
posterior,deep,OMEGA,0.535131958914603,4.44089209850063e-16
posterior,deep,OMEGA,0.536503502134378,4.16333634234434e-16
posterior,deep,OMEGA,0.537875045354154,4.44089209850063e-16
posterior,deep,OMEGA,0.539246588573929,9.43689570931383e-16
posterior,deep,OMEGA,0.540618131793705,4.9960036108132e-16
posterior,deep,OMEGA,0.54198967501348,4.71844785465692e-16
posterior,deep,OMEGA,0.543361218233256,2.4980018054066e-16
posterior,deep,OMEGA,0.544732761453031,4.71844785465692e-16
posterior,deep,OMEGA,0.546104304672807,4.16333634234434e-16
posterior,deep,OMEGA,0.547475847892582,2.77555756156289e-16
posterior,deep,OMEGA,0.548847391112358,1.66533453693773e-16
posterior,deep,OMEGA,0.550218934332133,4.71844785465692e-16
posterior,deep,OMEGA,0.551590477551909,5.27355936696949e-16
posterior,deep,OMEGA,0.552962020771684,4.92661467177413e-16
posterior,deep,OMEGA,0.55433356399146,9.71445146547012e-17
posterior,deep,OMEGA,0.555705107211235,1.2490009027033e-16
posterior,deep,OMEGA,0.557076650431011,6.24500451351651e-17
posterior,deep,OMEGA,0.558448193650786,-1.66533453693773e-16
posterior,deep,OMEGA,0.559819736870562,2.28983498828939e-16
posterior,deep,OMEGA,0.561191280090337,1.52655665885959e-16
posterior,deep,RHO_PI,-0.167510547399319,1.80411241501588e-16
posterior,deep,RHO_PI,-0.164697556121499,-8.32667268468867e-17
posterior,deep,RHO_PI,-0.161884564843679,-1.66533453693773e-16
posterior,deep,RHO_PI,-0.15907157356586,2.35922392732846e-16
posterior,deep,RHO_PI,-0.15625858228804,8.32667268468867e-17
posterior,deep,RHO_PI,-0.15344559101022,0
posterior,deep,RHO_PI,-0.1506325997324,-8.32667268468867e-17
posterior,deep,RHO_PI,-0.147819608454581,1.2490009027033e-16
posterior,deep,RHO_PI,-0.145006617176761,9.71445146547012e-17
posterior,deep,RHO_PI,-0.142193625898941,1.66533453693773e-16
posterior,deep,RHO_PI,-0.139380634621121,-1.66533453693773e-16
posterior,deep,RHO_PI,-0.136567643343301,-2.08166817117217e-16
posterior,deep,RHO_PI,-0.133754652065482,-4.16333634234434e-17
posterior,deep,RHO_PI,-0.130941660787662,-5.55111512312578e-17
posterior,deep,RHO_PI,-0.128128669509842,0
posterior,deep,RHO_PI,-0.125315678232022,-9.0205620750794e-17
posterior,deep,RHO_PI,-0.122502686954202,5.55111512312578e-17
posterior,deep,RHO_PI,-0.119689695676383,1.52655665885959e-16
posterior,deep,RHO_PI,-0.116876704398563,-1.38777878078145e-16
posterior,deep,RHO_PI,-0.114063713120743,5.55111512312578e-17
posterior,deep,RHO_PI,-0.111250721842923,-8.32667268468867e-17
posterior,deep,RHO_PI,-0.108437730565103,-3.46944695195361e-16
posterior,deep,RHO_PI,-0.105624739287284,-8.32667268468867e-17
posterior,deep,RHO_PI,-0.102811748009464,0
posterior,deep,RHO_PI,-0.099998756731644,0
posterior,deep,RHO_PI,-0.0971857654538242,3.05311331771918e-16
posterior,deep,RHO_PI,-0.0943727741760044,-3.60822483003176e-16
posterior,deep,RHO_PI,-0.0915597828981846,-6.93889390390723e-17
posterior,deep,RHO_PI,-0.0887467916203649,-2.77555756156289e-17
posterior,deep,RHO_PI,-0.0859338003425451,-5.55111512312578e-17
posterior,deep,RHO_PI,-0.0831208090647253,1.38777878078145e-17
posterior,deep,RHO_PI,-0.0803078177869055,-8.32667268468867e-17
posterior,deep,RHO_PI,-0.0774948265090857,8.32667268468867e-17
posterior,deep,RHO_PI,-0.0746818352312659,1.38777878078145e-17
posterior,deep,RHO_PI,-0.0718688439534461,-2.63677968348475e-16
posterior,deep,RHO_PI,-0.0690558526756263,6.93889390390723e-17
posterior,deep,RHO_PI,-0.0662428613978065,-8.32667268468867e-17
posterior,deep,RHO_PI,-0.0634298701199867,-2.77555756156289e-16
posterior,deep,RHO_PI,-0.0606168788421669,-2.77555756156289e-17
posterior,deep,RHO_PI,-0.0578038875643471,-1.38777878078145e-17
posterior,deep,RHO_PI,-0.0549908962865273,-6.93889390390723e-17
posterior,deep,RHO_PI,-0.0521779050087075,1.38777878078145e-17
posterior,deep,RHO_PI,-0.0493649137308877,-2.77555756156289e-16
posterior,deep,RHO_PI,-0.0465519224530679,-3.33066907387547e-16
posterior,deep,RHO_PI,-0.0437389311752482,-2.08166817117217e-16
posterior,deep,RHO_PI,-0.0409259398974283,-2.91433543964104e-16
posterior,deep,RHO_PI,-0.0381129486196086,2.77555756156289e-17
posterior,deep,RHO_PI,-0.0352999573417888,-2.77555756156289e-16
posterior,deep,RHO_PI,-0.032486966063969,-1.38777878078145e-17
posterior,deep,RHO_PI,-0.0296739747861492,-9.71445146547012e-17
posterior,deep,RHO_PI,-0.0268609835083294,-2.22044604925031e-16
posterior,deep,RHO_PI,-0.0240479922305096,2.77555756156289e-17
posterior,deep,RHO_PI,-0.0212350009526898,-6.93889390390723e-17
posterior,deep,RHO_PI,-0.01842200967487,-4.9960036108132e-16
posterior,deep,RHO_PI,-0.0156090183970502,-2.77555756156289e-17
posterior,deep,RHO_PI,-0.0127960271192304,-9.71445146547012e-17
posterior,deep,RHO_PI,-0.00998303584141064,-5.55111512312578e-17
posterior,deep,RHO_PI,-0.00717004456359085,-2.08166817117217e-17
posterior,deep,RHO_PI,-0.00435705328577105,-3.60822483003176e-16
posterior,deep,RHO_PI,-0.00154406200795126,-1.73472347597681e-16
posterior,deep,RHO_PI,0.00126892926986855,-2.70616862252382e-16
posterior,deep,RHO_PI,0.00408192054768833,-4.16333634234434e-16
posterior,deep,RHO_PI,0.00689491182550814,-1.11022302462516e-16
posterior,deep,RHO_PI,0.00970790310332792,-1.38777878078145e-16
posterior,deep,RHO_PI,0.0125208943811477,-1.66533453693773e-16
posterior,deep,RHO_PI,0.0153338856589675,-2.98372437868011e-16
posterior,deep,RHO_PI,0.0181468769367873,-2.63677968348475e-16
posterior,deep,RHO_PI,0.0209598682146071,-2.08166817117217e-16
posterior,deep,RHO_PI,0.0237728594924269,-1.52655665885959e-16
posterior,deep,RHO_PI,0.0265858507702467,-1.73472347597681e-16
posterior,deep,RHO_PI,0.0293988420480665,-2.84494650060196e-16
posterior,deep,RHO_PI,0.0322118333258863,-1.70002900645727e-16
posterior,deep,RHO_PI,0.0350248246037061,-2.1163626406917e-16
posterior,deep,RHO_PI,0.0378378158815259,-1.59594559789866e-16
posterior,deep,RHO_PI,0.0406508071593457,-1.59594559789866e-16
posterior,deep,RHO_PI,0.0434637984371655,-3.46944695195361e-16
posterior,deep,RHO_PI,0.0462767897149852,-3.33066907387547e-16
posterior,deep,RHO_PI,0.049089780992805,-2.4980018054066e-16
posterior,deep,RHO_PI,0.0519027722706248,-4.5102810375397e-17
posterior,deep,RHO_PI,0.0547157635484446,1.2490009027033e-16
posterior,deep,RHO_PI,0.0575287548262644,1.7277845820729e-15
posterior,deep,RHO_PI,0.0603417461040842,1.52447499068842e-14
posterior,deep,RHO_PI,0.063154737381904,1.13943576796061e-13
posterior,deep,RHO_PI,0.0659677286597238,7.64418042753512e-13
posterior,deep,RHO_PI,0.0687807199375436,4.66576603741498e-12
posterior,deep,RHO_PI,0.0715937112153634,2.5930667335583e-11
posterior,deep,RHO_PI,0.0744067024931832,1.31365269356865e-10
posterior,deep,RHO_PI,0.077219693771003,6.07221406837e-10
posterior,deep,RHO_PI,0.0800326850488228,2.56431976521088e-09
posterior,deep,RHO_PI,0.0828456763266426,9.90902696007545e-09
posterior,deep,RHO_PI,0.0856586676044624,3.51014462062621e-08
posterior,deep,RHO_PI,0.0884716588822821,1.14229793131415e-07
posterior,deep,RHO_PI,0.0912846501601019,3.42313035505901e-07
posterior,deep,RHO_PI,0.0940976414379218,9.4700201884023e-07
posterior,deep,RHO_PI,0.0969106327157415,2.42471736252355e-06
posterior,deep,RHO_PI,0.0997236239935613,5.75956152450933e-06
posterior,deep,RHO_PI,0.102536615271381,1.27187459903165e-05
posterior,deep,RHO_PI,0.105349606549201,2.61561704448564e-05
posterior,deep,RHO_PI,0.108162597827021,5.01630630740857e-05
posterior,deep,RHO_PI,0.110975589104841,8.98277304968841e-05
posterior,deep,RHO_PI,0.11378858038266,0.000150398897596288
posterior,deep,RHO_PI,0.11660157166048,0.000235873439160559
posterior,deep,RHO_PI,0.1194145629383,0.000347408078363697
posterior,deep,RHO_PI,0.12222755421612,0.000482249556622732
posterior,deep,RHO_PI,0.12504054549394,0.000633794387776743
posterior,deep,RHO_PI,0.127853536771759,0.000792885696147803
posterior,deep,RHO_PI,0.130666528049579,0.000949890679853856
posterior,deep,RHO_PI,0.133479519327399,0.00109693515520123
posterior,deep,RHO_PI,0.136292510605219,0.00122995564243542
posterior,deep,RHO_PI,0.139105501883038,0.00135055663307041
posterior,deep,RHO_PI,0.141918493160858,0.00146767843346728
posterior,deep,RHO_PI,0.144731484438678,0.00159889068452327
posterior,deep,RHO_PI,0.147544475716498,0.00177099215922502
posterior,deep,RHO_PI,0.150357466994318,0.00201943884397888
posterior,deep,RHO_PI,0.153170458272137,0.00238567733695256
posterior,deep,RHO_PI,0.155983449549957,0.00291103438434051
posterior,deep,RHO_PI,0.158796440827777,0.00362651398130385
posterior,deep,RHO_PI,0.161609432105597,0.00454056017548622
posterior,deep,RHO_PI,0.164422423383417,0.00563059044275064
posterior,deep,RHO_PI,0.167235414661236,0.00684567851147543
posterior,deep,RHO_PI,0.170048405939056,0.00812388128758797
posterior,deep,RHO_PI,0.172861397216876,0.00941874943222004
posterior,deep,RHO_PI,0.175674388494696,0.0107212567372967
posterior,deep,RHO_PI,0.178487379772516,0.0120632454194438
posterior,deep,RHO_PI,0.181300371050335,0.0134989321705498
posterior,deep,RHO_PI,0.184113362328155,0.0150756915464558
posterior,deep,RHO_PI,0.186926353605975,0.0168132516297685
posterior,deep,RHO_PI,0.189739344883795,0.0187049684214761
posterior,deep,RHO_PI,0.192552336161615,0.0207393611015075
posterior,deep,RHO_PI,0.195365327439434,0.0229255073195568
posterior,deep,RHO_PI,0.198178318717254,0.0253026779379189
posterior,deep,RHO_PI,0.200991309995074,0.0279254735949362
posterior,deep,RHO_PI,0.203804301272894,0.0308336950495516
posterior,deep,RHO_PI,0.206617292550713,0.0340286799078342
posterior,deep,RHO_PI,0.209430283828533,0.0374752447682636
posterior,deep,RHO_PI,0.212243275106353,0.0411316186131084
posterior,deep,RHO_PI,0.215056266384173,0.04499065622805
posterior,deep,RHO_PI,0.217869257661993,0.0491078985309215
posterior,deep,RHO_PI,0.220682248939812,0.0536000156241802
posterior,deep,RHO_PI,0.223495240217632,0.0586130171888106
posterior,deep,RHO_PI,0.226308231495452,0.0642721889737069
posterior,deep,RHO_PI,0.229121222773272,0.070631023067829
posterior,deep,RHO_PI,0.231934214051092,0.0776379704928876
posterior,deep,RHO_PI,0.234747205328911,0.0851395320098954
posterior,deep,RHO_PI,0.237560196606731,0.0929307680989699
posterior,deep,RHO_PI,0.240373187884551,0.100844598020478
posterior,deep,RHO_PI,0.243186179162371,0.108845976644862
posterior,deep,RHO_PI,0.245999170440191,0.117084391838435
posterior,deep,RHO_PI,0.24881216171801,0.125871862846495
posterior,deep,RHO_PI,0.25162515299583,0.135588193350396
posterior,deep,RHO_PI,0.25443814427365,0.146549598317937
posterior,deep,RHO_PI,0.25725113555147,0.158892750916717
posterior,deep,RHO_PI,0.26006412682929,0.172520261366927
posterior,deep,RHO_PI,0.262877118107109,0.187131780308143
posterior,deep,RHO_PI,0.265690109384929,0.202333669281714
posterior,deep,RHO_PI,0.268503100662749,0.217787057979766
posterior,deep,RHO_PI,0.271316091940569,0.233333963834445
posterior,deep,RHO_PI,0.274129083218389,0.249050369584913
posterior,deep,RHO_PI,0.276942074496208,0.265214133637004
posterior,deep,RHO_PI,0.279755065774028,0.282220769911202
posterior,deep,RHO_PI,0.282568057051848,0.300499942949324
posterior,deep,RHO_PI,0.285381048329668,0.320467257101968
posterior,deep,RHO_PI,0.288194039607488,0.342506752228602
posterior,deep,RHO_PI,0.291007030885307,0.366951586063573
posterior,deep,RHO_PI,0.293820022163127,0.394034511339358
posterior,deep,RHO_PI,0.296633013440947,0.423810721697209
posterior,deep,RHO_PI,0.299446004718767,0.45608889905421
posterior,deep,RHO_PI,0.302258995996586,0.490417612190862
posterior,deep,RHO_PI,0.305071987274406,0.526155745185902
posterior,deep,RHO_PI,0.307884978552226,0.562618151266224
posterior,deep,RHO_PI,0.310697969830046,0.599251039378347
posterior,deep,RHO_PI,0.313510961107866,0.635773023431733
posterior,deep,RHO_PI,0.316323952385686,0.672226177761132
posterior,deep,RHO_PI,0.319136943663505,0.708915727298172
posterior,deep,RHO_PI,0.321949934941325,0.746264761138418
posterior,deep,RHO_PI,0.324762926219145,0.784649651824576
posterior,deep,RHO_PI,0.327575917496965,0.824291445406477
posterior,deep,RHO_PI,0.330388908774784,0.865251611448122
posterior,deep,RHO_PI,0.333201900052604,0.907529321799619
posterior,deep,RHO_PI,0.336014891330424,0.951204683030586
posterior,deep,RHO_PI,0.338827882608244,0.996541191044019
posterior,deep,RHO_PI,0.341640873886064,1.04396849967202
posterior,deep,RHO_PI,0.344453865163883,1.09391918253917
posterior,deep,RHO_PI,0.347266856441703,1.14657643091769
posterior,deep,RHO_PI,0.350079847719523,1.20166616188428
posterior,deep,RHO_PI,0.352892838997343,1.25844629744843
posterior,deep,RHO_PI,0.355705830275163,1.31597109433221
posterior,deep,RHO_PI,0.358518821552982,1.37355218145816
posterior,deep,RHO_PI,0.361331812830802,1.43118304713908
posterior,deep,RHO_PI,0.364144804108622,1.48965891238156
posterior,deep,RHO_PI,0.366957795386442,1.55027239101098
posterior,deep,RHO_PI,0.369770786664262,1.61422406008988
posterior,deep,RHO_PI,0.372583777942081,1.68207450720021
posterior,deep,RHO_PI,0.375396769219901,1.75353407847671
posterior,deep,RHO_PI,0.378209760497721,1.82766097898189
posterior,deep,RHO_PI,0.381022751775541,1.90329383384837
posterior,deep,RHO_PI,0.38383574305336,1.97945414081402
posterior,deep,RHO_PI,0.38664873433118,2.05554481777703
posterior,deep,RHO_PI,0.389461725609,2.13133249746922
posterior,deep,RHO_PI,0.39227471688682,2.20680867301442
posterior,deep,RHO_PI,0.39508770816464,2.28204015788852
posterior,deep,RHO_PI,0.397900699442459,2.35708192027568
posterior,deep,RHO_PI,0.400713690720279,2.43197930965552
posterior,deep,RHO_PI,0.403526681998099,2.50684156097831
posterior,deep,RHO_PI,0.406339673275919,2.58192314218218
posterior,deep,RHO_PI,0.409152664553739,2.65762580812787
posterior,deep,RHO_PI,0.411965655831558,2.7343648916591
posterior,deep,RHO_PI,0.414778647109378,2.81232836897086
posterior,deep,RHO_PI,0.417591638387198,2.8912471194658
posterior,deep,RHO_PI,0.420404629665018,2.9703260463606
posterior,deep,RHO_PI,0.423217620942838,3.04842933833608
posterior,deep,RHO_PI,0.426030612220657,3.12448877891209
posterior,deep,RHO_PI,0.428843603498477,3.19796297416443
posterior,deep,RHO_PI,0.431656594776297,3.26908719162079
posterior,deep,RHO_PI,0.434469586054117,3.33869552412426
posterior,deep,RHO_PI,0.437282577331937,3.40760841984066
posterior,deep,RHO_PI,0.440095568609756,3.47588282700045
posterior,deep,RHO_PI,0.442908559887576,3.54241233419221
posterior,deep,RHO_PI,0.445721551165396,3.60523621804032
posterior,deep,RHO_PI,0.448534542443216,3.66247613392091
posterior,deep,RHO_PI,0.451347533721036,3.71335570363317
posterior,deep,RHO_PI,0.454160524998855,3.75864160307643
posterior,deep,RHO_PI,0.456973516276675,3.80020221656555
posterior,deep,RHO_PI,0.459786507554495,3.83995959096205
posterior,deep,RHO_PI,0.462599498832315,3.87888526951001
posterior,deep,RHO_PI,0.465412490110134,3.91661526592969
posterior,deep,RHO_PI,0.468225481387954,3.95184310339704
posterior,deep,RHO_PI,0.471038472665774,3.98321069568788
posterior,deep,RHO_PI,0.473851463943594,4.01020331581486
posterior,deep,RHO_PI,0.476664455221414,4.03360675572906
posterior,deep,RHO_PI,0.479477446499234,4.05530540340271
posterior,deep,RHO_PI,0.482290437777053,4.07748500967155
posterior,deep,RHO_PI,0.485103429054873,4.10157305152213
posterior,deep,RHO_PI,0.487916420332693,4.12740441006662
posterior,deep,RHO_PI,0.490729411610513,4.15303438699999
posterior,deep,RHO_PI,0.493542402888332,4.17531915581838
posterior,deep,RHO_PI,0.496355394166152,4.19099371580226
posterior,deep,RHO_PI,0.499168385443972,4.19773985769125
posterior,deep,RHO_PI,0.501981376721792,4.19480037426198
posterior,deep,RHO_PI,0.504794367999612,4.18299082679508
posterior,deep,RHO_PI,0.507607359277432,4.16425972861273
posterior,deep,RHO_PI,0.510420350555251,4.1410656857724
posterior,deep,RHO_PI,0.513233341833071,4.11577284202024
posterior,deep,RHO_PI,0.516046333110891,4.09015206112945
posterior,deep,RHO_PI,0.518859324388711,4.06503125824202
posterior,deep,RHO_PI,0.52167231566653,4.04015622311128
posterior,deep,RHO_PI,0.52448530694435,4.01431986716164
posterior,deep,RHO_PI,0.52729829822217,3.9857503500664
posterior,deep,RHO_PI,0.53011128949999,3.95265629434927
posterior,deep,RHO_PI,0.53292428077781,3.91377244365422
posterior,deep,RHO_PI,0.535737272055629,3.86875192759278
posterior,deep,RHO_PI,0.538550263333449,3.81829390542847
posterior,deep,RHO_PI,0.541363254611269,3.7639624855992
posterior,deep,RHO_PI,0.544176245889089,3.70774130960536
posterior,deep,RHO_PI,0.546989237166909,3.65146083313492
