************************************************************
             mc_replic: 1000
             prune_tol: [1.000000000000000e-06 1.000000000000000e-04 0.010000000000000]
           data_burnin: 100
         Harvey_factor: 10
           cdfmvna_fct: "logmvncdf_ME"
               poolobj: [0×0 parallel.Pool]
    physical_cores_nbr: 8
         computer_arch: 'maci64'
         parameter_set: 'DGP2'
              seed_nbr: 1.936362161000000e+09
           sample_size: 250
              filename: 'results_computing_time_DGP2_T250_R1000_maci64'
               logfile: 'results/results_computing_time_DGP2_T250_R1000_maci64.log'

************************************************************
Parameter Matrix G:
   0.537300000000000   0.263400000000000   0.102900000000000  -0.164900000000000
   0.201700000000000   0.581200000000000   0.322700000000000  -0.088600000000000
   0.119600000000000  -0.074900000000000   0.837100000000000   0.153000000000000
  -0.025100000000000  -0.028100000000000   0.019700000000000   0.352400000000000

Parameter Matrix F:
  -0.239100000000000  -0.169000000000000   0.074700000000000  -0.667600000000000
  -1.033900000000000  -0.888200000000000   0.599700000000000  -1.225600000000000
  -0.258800000000000  -0.525800000000000   1.031000000000000  -1.740200000000000

Parameter Matrix R:
     1     0     0     0
     0     1     0     0
     0     0     1     0
     0     0     0     1

Parameter Matrix mu_eps:
  -0.656900000000000
  -1.020100000000000
   0.744200000000000

Parameter Matrix Sigma_eps:
   1.0e-06 *

   0.577600000000000  -0.228000000000000  -0.091200000000000
  -0.228000000000000   0.525600000000000   0.425400000000000
  -0.091200000000000   0.425400000000000   0.430100000000000

Parameter Matrix mu_eta:
   0.785400000000000
  -1.487000000000000
  -0.070400000000000
  -0.676100000000000

Parameter Matrix Sigma_eta:
   0.005625000000000  -0.002625000000000  -0.046950000000000  -0.024225000000000
  -0.002625000000000   0.036946000000000   0.055552000000000   0.038710000000000
  -0.046950000000000   0.055552000000000   1.542924000000000  -0.305224000000000
  -0.024225000000000   0.038710000000000  -0.305224000000000   0.408611000000000

Parameter Matrix nu_eta:
     0
     0
     0
     0

Parameter Matrix Gamma_eta:
  41.833760994884372  -5.071538781670141   2.339524325024785   4.598162859417312
  -5.071538781670020   5.954231316364726  -0.571119358456823  -1.160646197129748
   2.339524325024785  -0.571119358456831   0.898979711057304   0.497112373889856
   4.598162859417302  -1.160646197129763   0.497112373889855   2.085990141138548

Parameter Matrix Delta_eta:
   0.207900000000000                   0                   0                   0
                   0   0.207900000000000                   0                   0
                   0                   0   0.207900000000000                   0
                   0                   0                   0   0.207900000000000

Parameter Matrix lambda_eta:
   0.890000000000000

Parameter Matrix sqrt_Sigma_eta:
   0.030782620863831   0.012104994553556  -0.044483856233044  -0.050518173900587
   0.012104994553556   0.176002677106078   0.047125296327186   0.060014441632220
  -0.044483856233043   0.047125296327186   1.228942982959905  -0.168592816022288
  -0.050518173900587   0.060014441632220  -0.168592816022288   0.611582899766662

************************************************************
************************************************************
          SUMMARY STATISTICS
    <strong>mean(y1)</strong>    <strong>sd(y1)</strong>     <strong>skew(y1)</strong>    <strong>mean(y2)</strong>    <strong>sd(y2)</strong>    <strong>skew(y2)</strong>     <strong>mean(y3)</strong>        <strong>sd(y3)</strong>        <strong>skew(y3)</strong>  
    -1.5826     -5.4524      4.276     0.51191     1.9889     1.5337         -0.0843       -0.02269      -0.052541
    -1.7764     -6.2598      4.346     0.53671     2.0832     1.6624        -0.24389       -0.40461        0.21712
    -1.6704     -5.6533     4.2169     0.51441      1.941     1.4155        -0.17308        0.15398        0.17127
    -1.7804     -6.1829     4.2516     0.47537     1.9379     1.6029       -0.032706      -0.042547        0.15557
    -1.7487     -6.1274      4.403     0.53488     2.1264     1.5965        -0.38895       -0.43608       0.082829
     -1.823     -6.3871     4.3074     0.63695     2.5704     1.7856        -0.34505       -0.32751        0.27378
    -1.7154     -6.0382     4.3731     0.51817     2.0108     1.6665         0.16306         0.3062        0.18869
    -1.8802     -6.6235     4.4128     0.46836     1.7224     1.4478         -0.0988       0.011021      -0.049216
    -1.5422     -5.2043     4.2282     0.53238     2.0972     1.6434        -0.28422       -0.37002        0.18675
    -1.7079     -5.9423     4.3009     0.49911     2.0181     1.7184        -0.29977       -0.71818        0.36141
    -1.7497     -6.1883     4.3564     0.49636     1.9988     1.5939        -0.14976    -0.00056118        0.14556
     -1.668     -5.7606     4.2886     0.45019     1.6829     1.5728       -0.050913       0.017679       -0.17644
     -1.741     -6.1007     4.3925     0.54972     2.1233     1.6711         0.27034        0.52977     -0.0038853
    -1.7642     -6.1334     4.3258     0.47082     1.6688     1.5704       -0.030162        0.30318       -0.07336
    -1.8518     -6.6661     4.4541     0.54966     2.0885     1.6365       -0.074492         0.2628       -0.14866
    -1.6137     -5.5053     4.2314     0.50229     1.9471     1.5527         0.10649      -0.010737       -0.25538
    -1.4776     -4.8661      4.133     0.48148     1.8852     1.4813        -0.07194      -0.057404       0.076279
     -1.565     -5.2654     4.1362     0.52675     1.9348     1.5761        -0.36789        -0.1692        0.17063
      -1.71     -5.8968     4.2142     0.46543     1.7143     1.5725         0.10168        0.18334      -0.059945
    -1.8623     -6.6248     4.3827     0.53564     2.0033     1.7304        -0.30419       -0.13535          0.158
    -1.8184     -6.3795     4.4305     0.55294     2.2196     1.5906        -0.35311        -0.0418        0.13777
    -1.7022     -5.7548     4.2236     0.48084     1.7502     1.6121        -0.34444       -0.22389       -0.16946
    -1.6181      -5.363     4.1058     0.50367     1.7933     1.6591        -0.11111       0.028182       0.021321
    -1.7332      -5.948     4.2539     0.58897     2.2462     1.8071        -0.15949       -0.10265        0.11295
    -1.5969     -5.2614     4.1215     0.49089     1.8372     1.6593        0.034389        -0.1591     -0.0096868
    -1.8054     -6.2868     4.3346     0.54906     2.0129      1.656         -0.1068        0.22101        -0.1809
    -1.7811      -6.364     4.4765     0.48564     1.8931     1.6389       -0.035771        0.10646       0.024842
    -1.6819     -5.8635     4.3904     0.39957     1.5485     1.3945         0.42769        0.33548        0.20782
    -1.6405     -5.6764     4.3125     0.38859     1.4272     1.3549        -0.22931       -0.10662       -0.10789
    -1.8521     -6.6347     4.4592     0.54079     2.1331     1.6117         0.03356       0.064683        0.12216
    -1.6496     -5.6458     4.2587      0.5702       2.19     1.6434        -0.48156       -0.42019        0.27631
    -1.8336      -6.607     4.5049     0.43926     1.7936     1.4014       0.0058505        0.45141        0.28515
    -1.7983     -6.3214     4.3471     0.51063     1.9415     1.5401       -0.042204       0.036796        0.26386
    -1.7508     -6.1355     4.3763      0.5657     2.1685     1.6601         -0.1596       -0.31639      -0.095302
    -1.8572     -6.7344     4.5493     0.58726     2.2844     1.6877        -0.17344       -0.13937       0.072251
    -1.6834     -5.7964     4.2661     0.50489     1.9299      1.465         -0.4748       -0.17906        0.13292
     -1.903     -6.8572      4.508     0.46906     1.8116     1.4523         0.55234        0.51804       0.051664
    -1.5886     -5.3802     4.1677     0.53537     2.1351     1.6059       -0.032972      -0.041776      -0.074252
    -1.6712     -5.7191     4.2824     0.49913     1.8921      1.601       -0.020498        0.22169       0.087119
    -1.7512      -6.207     4.4345     0.47381     1.8797     1.5562        -0.35571       -0.55634        0.39087
    -1.5562     -5.3138     4.3249     0.47826     1.7682     1.5855       -0.017789        0.14596        0.15337
    -1.6427     -5.5887     4.1513     0.51289     2.1318     1.5689        -0.16337       -0.24671        0.12697
    -1.6238     -5.4594     4.2144      0.5364     2.0088     1.6045        0.025776      -0.046457        0.29858
    -1.5735     -5.1766     4.0301     0.53079     1.9971     1.6619        -0.13974       -0.23197       0.063259
    -1.9372     -7.0548     4.5216     0.55018     2.1368     1.5704       -0.057418        0.21386      -0.078314
    -1.7684     -6.2885     4.3905      0.5235     2.0373     1.5701       -0.022413      0.0096401        0.20684
     -1.697     -5.7309     4.1712     0.47823     1.8341     1.6172        -0.40812       -0.38519      -0.001225
    -1.7108     -5.8337     4.1912     0.53702     2.1046      1.465         0.39904        0.61938          0.209
    -1.6114      -5.476     4.2426     0.46743     1.8843     1.4886        0.086929        0.25069      -0.018232
    -1.6365     -5.8258     4.4805     0.45917     1.7638     1.4441         0.01015       0.081585        0.13007
    -1.6811     -5.8012     4.3277     0.59077     2.3032     1.6799        -0.30444       -0.22428      -0.063751
    -1.7957     -6.3459     4.4116     0.53524     2.0142     1.6877        -0.19286      -0.060949        0.13261
    -1.5727     -5.3125     4.2537     0.44865     1.6844     1.5687        0.072948        0.14926        0.15308
    -1.7316     -5.9964     4.3394     0.52856     2.1678     1.5833        -0.24397      -0.082882       0.027778
    -1.6751     -5.7649     4.3518     0.50957     2.0176     1.5004         0.15691        0.26591        0.12147
      -1.83     -6.3967     4.3198      0.5057     1.8343     1.7393        -0.23223       -0.10564       -0.06835
    -1.7822     -6.1913      4.295     0.45725     1.7169     1.4724         -0.1852       0.060855      0.0057948
    -1.5549     -5.1396     4.0137     0.50304     1.9213     1.5099       -0.066194       0.060647        0.30286
    -1.5558     -5.1768     4.1142     0.44618     1.6239      1.523       -0.019395        0.18951       0.072125
     -1.837      -6.406     4.3023      0.5431     1.9313     1.6935        -0.71307       -0.65048        0.30749
    -1.6637     -5.7843     4.2879     0.57406     2.3279     1.6094        -0.26171       -0.13956       -0.19632
    -1.6416     -5.5793     4.2069     0.54979     2.0823     1.6525       -0.091203       -0.02359       0.090517
    -1.6786     -5.5613     4.0574     0.58872     2.3432     1.6376        -0.14296       -0.12939       -0.14944
    -1.5433     -5.1219       4.14     0.44895     1.6832      1.503       0.0066975      -0.063852       0.033762
    -1.7695     -6.0532     4.2552     0.38913       1.49     1.3954          0.1686        0.45257      -0.076963
     -1.541     -5.0997     4.1737     0.58748     2.3334     1.7111        -0.13028        -0.2417        0.04805
    -1.6959     -5.8923     4.2697     0.57929     2.3307     1.7518        0.059012        0.37677       0.074269
    -1.6908     -5.9591     4.4233     0.58817     2.1257     1.8194        0.020843        0.14066        0.20394
    -1.6693      -5.759     4.3024     0.57278      2.204     1.6304         0.12503        0.21477       -0.20645
    -1.7314     -5.9562     4.3673      0.4777     1.8639      1.563        0.046296        0.13819        -0.1042
    -1.6949     -5.6645     4.1189     0.53244     1.9927     1.6035        -0.24086       -0.16172      0.0017096
    -1.6324     -5.7422      4.451     0.50424     1.8854     1.4907         0.26285        0.25906        0.10639
    -1.6373     -5.5842      4.145     0.45319     1.6971     1.5063        0.071644        0.24367       -0.47616
    -1.6888     -5.9326       4.34     0.58472     2.3079     1.7071        -0.11493        -0.3301        0.21892
    -1.8262     -6.4507     4.4099     0.46511     1.7772     1.5743        -0.17385       -0.20986        0.11783
    -1.8802     -6.6886     4.4956     0.45351     1.7496     1.5584        -0.43264       -0.25022        0.21572
    -1.7253     -6.0384     4.4498     0.48895     1.9965     1.5458       -0.037707      -0.094608         0.1484
    -1.8948     -6.7561     4.5093     0.50634     1.8845     1.6767         0.21296        0.42008       -0.16619
    -1.7713     -6.0905     4.2719     0.53356     2.0187     1.6078         0.28929        0.45137      0.0089928
    -1.6183     -5.5466     4.2452     0.45545     1.7254     1.5549       -0.060949      -0.076071       0.079393
    -1.6515     -5.6664     4.3138     0.47032     1.9282     1.5439       0.0047159       0.073688        0.20595
    -1.6325      -5.671     4.2994     0.47069     1.8989      1.504       -0.080881         0.3672      -0.021081
    -1.7617      -6.133     4.3388     0.47766     1.8472     1.5807        0.037854       -0.12687       -0.10507
    -1.8083     -6.4005     4.4128     0.47762     1.7157       1.53        -0.26539       -0.15918       0.021861
    -1.8415       -6.53     4.4854     0.55016     2.1476     1.5741        -0.22014       -0.29889        0.22278
     -1.744     -5.9991     4.2625     0.42664     1.5741      1.454        -0.15458       -0.37113       0.096207
    -1.5736     -5.2508     4.1434     0.50018     1.9899      1.616       -0.091229          0.138    -0.00062375
    -1.9448     -7.0139     4.5065     0.49406     1.9068     1.6508        -0.31141       -0.26944       0.018695
    -1.7468     -6.0904     4.3584     0.49351     1.8439     1.5322        -0.19617      -0.066806        0.16827
    -1.7256     -6.0648     4.4605     0.48874     1.8797     1.4564        -0.20852      -0.063623        0.25165
    -1.7155     -5.8478     4.1996     0.48556     1.8568     1.5622       -0.062063        0.16532        0.10524
    -1.6409     -5.5978     4.2671     0.47093     1.8137      1.542        -0.11642       -0.30195        0.10822
    -1.8491     -6.5623      4.451     0.48501     1.9362     1.6099        -0.29934       -0.39792        0.36173
     -1.866     -6.4321       4.28     0.51826      1.953     1.6196        -0.14054      0.0058353        0.24435
    -1.6798      -5.659     4.1524     0.54263     2.1308     1.4747        -0.76917       -0.82838       -0.29198
    -1.6673     -5.7575     4.3261      0.5518     2.2536     1.6572       -0.020338       0.050391        0.40755
    -1.7127     -5.8228     4.1823     0.43147     1.6325     1.5235       -0.075407      -0.010109       -0.19663
    -1.8383     -6.4494      4.294     0.59666     2.4012     1.7681        -0.12286       -0.12586       0.020186
    -1.6442     -5.6993     4.3265     0.51014     1.9427     1.5417       -0.095856        0.20645        0.15727
    -1.6056     -5.5222     4.2988     0.56653     2.1529     1.5437       -0.043088       0.065748       0.041913
    -1.7075      -6.017     4.4542     0.44841     1.6204     1.5803        0.034011        0.11312      -0.022753
    -1.7457     -6.1063     4.3256     0.43881     1.6716     1.5419       -0.094782       -0.16695        0.13392
     -1.768     -6.1473      4.282     0.54532     2.1052     1.5668       -0.057035      -0.072707        0.14035
    -1.7505     -6.0488     4.3234      0.5104     1.9871     1.6159        -0.24037       -0.24163        0.18102
    -1.7341     -5.9233     4.2412     0.52878     2.2229     1.7473       -0.028717        0.18708        0.20774
     -1.888      -6.819      4.605     0.54758     2.3058     1.7268        0.021361       0.032616       -0.11038
    -1.6884     -5.7283     4.1914     0.56131     2.2475     1.6326         0.20376        0.29924        0.29277
    -1.9523     -7.0738      4.469     0.43518     1.5808     1.4023        -0.28572        -0.2608       -0.39652
    -1.8409     -6.5138     4.3913      0.4715     1.6928     1.6769      -0.0021686       0.086485       0.052154
    -1.8463     -6.5264     4.3603     0.48762     1.9792     1.4968        -0.29813       -0.31158        0.17034
    -1.7072     -5.9864     4.3268     0.44762     1.6206     1.5621        -0.38455       -0.19348        0.39893
    -1.7776     -6.2964     4.3739     0.46612     1.7651      1.543        -0.10287       0.045556        0.16877
    -1.6928     -5.9631     4.3615     0.51639     1.8966     1.5634       -0.037217       0.016682        0.27604
    -1.7302     -6.0268     4.4187     0.53785     2.0319     1.5824        -0.19242       -0.13216       0.035733
     -1.852     -6.4331     4.2523     0.47192     1.8982     1.7615         0.37552        0.40987       0.031544
    -1.8381     -6.5086     4.3741     0.50205     1.9792     1.5247        -0.15975       -0.30306        -0.1631
    -1.4657     -4.6875      3.962     0.44787     1.6951     1.6116        -0.20212        -0.1846        0.35263
    -1.7304     -5.9909     4.2676     0.52495     1.9123      1.693       0.0091455        0.13404        0.25621
    -1.7287     -6.0266     4.3092     0.45862     1.6279     1.5461       -0.057394        0.10714        0.24747
    -1.6504     -5.6872     4.3465     0.45111     1.6188     1.3838        -0.36722       -0.38859       0.077874
    -1.5807     -5.3589     4.2746     0.51343     2.0175     1.5407        -0.17625     -0.0018037       0.068842
    -1.8504     -6.5321     4.3382     0.53149      2.025     1.6014       -0.056635       0.012886       0.064624
    -1.6714      -5.625     4.0562     0.55829     2.1742     1.7374        -0.01231       0.085237          0.214
    -1.6244     -5.6311     4.4213     0.50372     2.0359     1.5459        -0.56882       -0.62076       0.080136
    -1.7544     -6.0882     4.3424     0.51914     2.0669     1.6781        -0.46521       -0.44776       -0.01891
    -1.5418     -5.1191     4.1403     0.48625     1.7294     1.5455         0.13287       0.092556       0.099566
    -1.6349     -5.4628     4.1855     0.55374     2.1748     1.6155         0.14999         0.4829        0.25479
    -1.7092      -5.915     4.2307     0.55976     2.1265     1.7128        -0.35459       -0.37906        0.01397
    -1.5251     -4.9991     4.0804       0.513     1.9499     1.5186        -0.17274       -0.19703       -0.10178
    -1.7135      -5.903     4.2411     0.47788     1.6557     1.6013        -0.21818      -0.069169       -0.25862
    -1.8132     -6.2968      4.275     0.54077     2.1657     1.7027        -0.13347       -0.24566        0.20591
    -1.7986     -6.4062     4.4742     0.48028     1.8762     1.6393        -0.10209        0.16209       0.031524
    -1.6359     -5.5235     4.1824     0.54457     2.0298     1.5273       -0.070306        0.23592      -0.035595
    -1.7925     -6.2077       4.29     0.51249     1.9005     1.5674        -0.18174       -0.32829    -0.00057469
    -1.7195     -6.0302     4.2818     0.44575     1.6895      1.601        -0.01167        0.30506       -0.09736
    -1.6282      -5.642     4.2735     0.52278     2.1559     1.6562        -0.25149       -0.13362      -0.088609
    -1.6376     -5.5933      4.331     0.55375     2.1359     1.6671        -0.22191       -0.29958      -0.048054
    -1.8267     -6.4398     4.3116     0.44941     1.6043     1.4163        -0.09765       0.066853        -0.0499
    -1.8122     -6.4173     4.2905     0.56817     2.1949     1.6079        -0.41876       -0.40696       -0.19364
    -1.8457     -6.5031     4.3722      0.4849     1.8335     1.5784        -0.43707       -0.14707       -0.03378
    -1.7359      -5.894     4.0833     0.45111     1.6908     1.5782        -0.27734       -0.26052      -0.013398
    -1.7044     -5.9198     4.2918     0.50974     1.9867     1.5647        -0.33608       -0.33155      -0.092943
    -1.7262     -5.9409      4.276     0.51454     1.9367       1.58       -0.099797      -0.073928     -0.0057475
    -1.5878     -5.3602     4.2111     0.51431     2.0001     1.5752         0.17599         0.3448      -0.043947
    -1.8236     -6.5843     4.5956     0.48239     1.8415     1.6364         0.02229         0.2351      -0.061728
    -1.7437     -5.9233     4.1802     0.54011       2.08     1.5199       -0.015477        0.12047      0.0091361
     -1.504     -5.1348     4.1886     0.48809     1.8056     1.5796       -0.017594         0.1921        0.11122
    -1.6327     -5.6508     4.3615     0.48208     1.8946     1.6231        0.025801        0.18321        0.18959
    -1.7255     -5.9448     4.2551     0.49116     1.8371     1.5999       -0.083436       -0.24861         -0.133
    -1.6455     -5.7327     4.4156     0.50526     2.0164      1.647        0.079418       0.091989       0.020543
    -1.6442     -5.6333     4.2431     0.49093     1.7902     1.6198     -0.00092824        0.20611        0.30435
    -1.7402     -6.0896     4.3465     0.45714     1.7222     1.4344        -0.29533       -0.35459      0.0057793
    -1.9029     -6.8594     4.4897     0.52261     1.9973     1.6417         0.15181        0.12716        0.08782
    -1.6742     -5.8347     4.3565     0.49393     1.9691     1.5292      -0.0019334        0.10082       0.091288
    -1.7444     -6.1151     4.3663     0.56242     2.2958     1.6808        -0.21846       -0.29305        0.49495
    -1.6946     -5.7493     4.1785     0.42816     1.5427     1.5169        -0.16266        0.11832       -0.20072
     -1.732     -5.8711      4.151     0.45255     1.6173     1.6235         0.10883        0.05072       0.072118
    -1.8042     -6.5348     4.4644      0.5015     2.0505     1.6213        -0.21684       -0.29819         0.1337
    -1.6388     -5.5817     4.1404     0.44044     1.6846     1.6434        -0.18872       -0.47279       0.020481
    -1.6468     -5.6303     4.2267     0.52957     2.1463     1.4983       -0.048667        -0.1813        0.21262
    -1.5869      -5.331     4.1203     0.46973     1.7415     1.5784        0.059065        0.26997        0.24605
    -1.6546     -5.6934     4.2919     0.42363      1.542     1.3341       -0.038507       -0.15143        0.26739
    -1.7472     -5.9612     4.2367     0.46651     1.7189     1.5169        -0.15121        -0.3251      -0.045408
    -1.6597     -5.8744     4.3278     0.47241     1.8357     1.5203        0.003236       0.022187        0.13164
    -1.5481      -5.158     4.1081     0.50405     1.9216     1.4547        -0.28107      -0.016687       -0.30661
    -1.5891     -5.3589      4.267     0.56031     2.2119     1.6257         -0.1476       -0.10557       -0.14139
    -1.9161     -6.8232     4.4567     0.61416     2.4656     1.8034      0.00081699     -0.0038845        0.50585
    -1.6498     -5.5116     4.0536     0.51982     2.1106     1.5791         0.34374         0.4075       0.075729
    -1.7715     -6.2466     4.3549     0.54086     1.9224     1.6817        -0.13093      -0.034782       -0.17491
    -1.7492     -6.2244     4.4284     0.48473     1.8611     1.5891        -0.31084       -0.20089         0.1482
    -1.6079     -5.4318     4.2636     0.50462     1.9116     1.5046       -0.032032        0.27524      0.0083988
    -1.6123     -5.5307     4.2663     0.45802     1.8468     1.6827         0.11234        0.37774        0.20076
    -1.7915     -6.1891     4.3119     0.54846     2.0904     1.7082        -0.35205       -0.25078       0.078777
    -1.7913     -6.2237     4.3628     0.49698     1.8686     1.6275         -0.2879       -0.37982        0.19791
    -1.5995     -5.4764     4.2623     0.53179     2.1691     1.7006        -0.45931       -0.56836      -0.072593
    -1.7953     -6.3225     4.3808     0.48163     1.8961     1.6801        -0.24215       -0.26409        0.14284
    -1.7659     -6.0011     4.2063      0.5116     1.8638     1.5678         0.12846        0.27615       0.041116
    -2.0216     -7.4614     4.6435      0.4658     1.9171     1.5714         0.12878        0.33994        0.18964
    -1.6468     -5.5408     4.1748     0.55812     2.1667     1.5719        0.066218        0.18419        0.27658
    -1.6712     -5.7245     4.3227      0.4545     1.7486     1.5823        -0.27345       -0.22495        0.23353
    -1.5695     -5.1638     4.1689     0.54126     2.1095     1.6413         -0.2797       -0.18758        0.14342
    -1.5592     -5.3775     4.2859     0.53174     2.1597     1.5164        -0.13336        0.05086       -0.24428
    -1.6554     -5.7157     4.2771     0.48275      1.889     1.5596        -0.37949       -0.44529        0.10932
    -1.6364     -5.5054     4.0792     0.50455     1.9064     1.6385        -0.18039        0.12569        0.20231
    -1.8615     -6.6591     4.4119     0.48465     1.8072     1.6086        -0.11534       0.003566          0.239
    -1.7187     -5.7657     4.1426     0.48358     1.9569     1.4998        0.091376         0.4582       0.028633
    -1.8625     -6.7135     4.4841     0.47058     1.8219     1.6724         0.16343        0.18093        0.10948
    -1.7074     -5.8791     4.2728     0.47406     1.6637     1.5239        -0.29508       0.026058       -0.10518
    -1.4913     -4.9417     3.9749     0.47375     1.7994     1.5109         0.01674        0.09191        0.13971
    -1.7224     -6.0706      4.417     0.51032     2.0248      1.717       -0.041889       -0.18636        0.33198
    -1.6335     -5.5439     4.1702     0.46714     1.7254     1.4954       -0.099316      0.0059518       -0.25117
    -1.5653     -5.2468     4.2067     0.47123     1.7567     1.5152       -0.018637        0.14121        0.30345
    -1.7973     -6.3895     4.3333      0.5486     2.0577      1.667         0.27031        0.23212       0.077904
    -1.6991     -5.8279     4.2429     0.50706     2.0966     1.6039        -0.14023        0.16539       -0.27221
    -1.7606     -6.1354     4.3051     0.52717     2.1229     1.7199        0.039068       0.047764         0.4148
    -1.7949     -6.3647     4.3624     0.51097     1.9944     1.5886        -0.24219       -0.12386        0.29046
    -1.8191      -6.354     4.3538     0.47005     1.7644      1.552         0.08711        0.27235       0.016358
    -1.7659      -6.201     4.2805     0.52789     2.1138     1.6375        0.087752        0.38402        0.11262
    -1.8909     -6.8357     4.5575     0.51565     2.0529     1.6737         -0.2792      -0.047547       -0.21073
    -1.6524     -5.6223     4.1952     0.52983     2.0904     1.7546        -0.06446     -0.0096836       -0.02092
    -1.7922     -6.2116      4.219     0.50278     2.0029     1.5944        0.031288       0.087668       0.016916
    -1.6977     -5.9822      4.422     0.46269     1.6473     1.5806       -0.053274       0.024574       -0.12003
    -1.7264     -5.9574     4.2197     0.52118     2.0496     1.5733        -0.12427        0.18752       0.080273
    -1.6203     -5.7456     4.4432     0.46223     1.7731     1.4978       -0.074496        -0.1399        0.54082
    -1.8206     -6.4788     4.4631     0.48988     2.0773     1.5987         0.28359          0.442        0.15755
    -1.7479      -6.141     4.3805     0.47968     1.9177     1.6295         0.24485         0.1281      -0.021144
    -1.8764     -6.6649     4.4068      0.5616     2.1968     1.7111         -0.2412       -0.38616       0.083685
    -1.7587     -6.1857      4.468      0.4471     1.6683     1.4837        -0.18268      -0.071655       0.018741
    -1.6266     -5.2907     4.0047     0.50132     1.8957     1.6159        -0.45586       -0.61623       -0.24948
    -1.5989     -5.5426     4.3408     0.40062     1.4312     1.4167        -0.19906       0.035482         0.2148
    -1.6805     -5.8677     4.3781     0.43751     1.6733     1.6038        -0.11889         0.2817       -0.02124
    -1.8141     -6.3285     4.2318     0.51403     2.0896     1.6375        -0.71545       -0.71665       0.085821
    -1.8604     -6.7476      4.573     0.51074      1.972     1.5105         0.25949           0.56       0.095487
    -1.7034     -5.9927     4.4464     0.44688     1.6824     1.5667         -0.3265       -0.38095        0.16506
    -1.7182     -5.8282     4.3034     0.62338     2.4076     1.6757       -0.094189      -0.018396       -0.20406
     -1.886     -6.5606     4.3474     0.54344     2.1773     1.6426       0.0013108        0.22851        0.15137
    -1.7214     -6.0098      4.299     0.48742     1.7939     1.5016         0.26735         0.3219        0.18222
    -1.9276     -6.8401     4.3625     0.51517      2.012     1.7351        -0.50972       -0.47417       -0.01644
    -1.6511     -5.5954      4.103     0.51945     1.9483     1.5285        -0.25331       -0.40557         0.1462
    -1.7006      -5.861     4.1507     0.52741     2.2405     1.6328         0.31067         0.4544        0.28001
    -1.7288     -6.0838     4.3868     0.51927     1.8945     1.6996        -0.21313        -0.1318        0.20525
    -1.7085     -5.9823     4.3345       0.525     2.1048     1.5626       -0.094295      -0.093623         0.2191
     -1.877     -6.5602     4.2882     0.56145     2.2656     1.5659       0.0041011       0.061126       0.045705
    -1.7893     -6.3376     4.4595     0.49392     1.8848      1.491        -0.32069       -0.24973        0.19193
    -1.7903     -6.3089     4.3558     0.49436     1.8282     1.4981         0.11273       0.070089       -0.38728
    -1.9436     -6.9374     4.3849     0.47292     1.8316     1.6489         0.26679        0.25509      -0.044345
    -1.6249     -5.4779     4.1622     0.54437     2.2448     1.5757        -0.19787        -0.2946        0.40862
    -1.7108     -5.8869     4.3794     0.47571     1.8767     1.5992       -0.023463        0.12884        0.18643
    -1.7439     -6.1575     4.4619     0.50604     1.9161     1.5076       -0.076019      -0.085996       -0.10599
    -1.7668     -6.0915     4.2621     0.45678     1.6518     1.5719        -0.58847       -0.42308       0.071391
    -1.6962     -5.7941     4.2569     0.45288     1.6384     1.5217         -0.2171       0.058843       -0.16672
    -1.7967     -6.3891      4.398     0.56911     2.2883     1.7324         -0.1533       -0.16546        0.21878
    -1.6736     -5.7613     4.2922     0.48567      1.841     1.4726       -0.061705        0.10377       0.024502
    -1.8263     -6.2848      4.184     0.46627     1.7853     1.6259        -0.17609      -0.094049        0.33697
    -1.7176     -5.9646     4.3874      0.5018       1.92     1.3768       -0.070128        -0.1508        0.12479
    -1.7592     -6.2194     4.4895     0.53291     2.2377     1.7453        -0.25696       -0.16092        0.27872
    -1.5337     -5.1131     4.1328     0.49319     1.9272     1.4457        -0.30058      -0.018548        -0.1057
    -1.7265     -5.9582     4.2677     0.49222     1.9351     1.5616        -0.42176       -0.59431        0.26867
    -1.8857     -6.4799      4.325     0.57452     2.3144     1.7353       -0.020603        0.18651       0.084619
    -2.0435     -7.4097     4.5253     0.55341     2.2212     1.6648        -0.56357       -0.51737      0.0080602
    -1.7336     -6.1329     4.4536     0.47027     1.7709     1.6611        -0.24265       0.085993        0.18174
    -1.7841     -6.4347     4.5383     0.44077     1.8166     1.5618         -0.1287      -0.072983       0.039028
    -1.8131     -6.3676     4.4354     0.51545     1.8738     1.5247         -0.2304      -0.031648        0.31145
    -1.7347     -5.9589     4.2717     0.54295     2.0588     1.5295         -0.2845       -0.47281        0.32426
    -1.6192     -5.5847     4.2834     0.51436     1.9953     1.6379       -0.083545        0.15738       0.057682
    -1.7006     -5.9082     4.3209     0.47943     1.8365     1.6377         0.12976        0.29588       -0.21481
    -1.5839     -5.3463     4.1677     0.57723     2.3311     1.5867        -0.60001       -0.53965      -0.078116
    -1.6058     -5.5187     4.2584     0.53464     2.0506     1.5662        -0.17447       0.034367       -0.18398
    -1.7113     -6.0932     4.5215     0.53497     2.1019     1.7675       -0.024917        0.18963       0.089245
    -1.7966     -6.3286     4.4164       0.572     2.3752     1.7776        -0.13666       -0.30913       0.021195
    -1.6141     -5.5098     4.1731     0.51587     1.9759     1.5668        -0.11774       0.094863        0.23609
    -1.7287     -5.9975     4.3105     0.50898     1.9717     1.6697        -0.06257       0.018354        0.18437
