************************************************************
             mc_replic: 2400
             prune_tol: [1.000000000000000e-06 1.000000000000000e-04 0.010000000000000]
           data_burnin: 100
              x_burnin: 20
         Harvey_factor: 10
              loss_fct: [1×1 struct]
           cdfmvna_fct: "logmvncdf_ME"
               poolobj: [1×1 parallel.ProcessPool]
    physical_cores_nbr: 8
         computer_arch: 'maca64'
         parameter_set: 'DGP2'
              seed_nbr: 1.936362161000000e+09
           sample_size: 80
              filename: 'results_state_estimation_DGP2_T80_R2400_maca64'
               logfile: 'results/results_state_estimation_DGP2_T80_R2400_maca64.log'

************************************************************
Parameter Matrix G:
   0.537300000000000   0.263400000000000   0.102900000000000  -0.164900000000000
   0.201700000000000   0.581200000000000   0.322700000000000  -0.088600000000000
   0.119600000000000  -0.074900000000000   0.837100000000000   0.153000000000000
  -0.025100000000000  -0.028100000000000   0.019700000000000   0.352400000000000

Parameter Matrix F:
  -0.239100000000000  -0.169000000000000   0.074700000000000  -0.667600000000000
  -1.033900000000000  -0.888200000000000   0.599700000000000  -1.225600000000000
  -0.258800000000000  -0.525800000000000   1.031000000000000  -1.740200000000000

Parameter Matrix R:
     1     0     0     0
     0     1     0     0
     0     0     1     0
     0     0     0     1

Parameter Matrix mu_eps:
  -0.656900000000000
  -1.020100000000000
   0.744200000000000

Parameter Matrix Sigma_eps:
   1.0e-06 *

   0.577600000000000  -0.228000000000000  -0.091200000000000
  -0.228000000000000   0.525600000000000   0.425400000000000
  -0.091200000000000   0.425400000000000   0.430100000000000

Parameter Matrix mu_eta:
   0.785400000000000
  -1.487000000000000
  -0.070400000000000
  -0.676100000000000

Parameter Matrix Sigma_eta:
   0.005625000000000  -0.002625000000000  -0.046950000000000  -0.024225000000000
  -0.002625000000000   0.036946000000000   0.055552000000000   0.038710000000000
  -0.046950000000000   0.055552000000000   1.542924000000000  -0.305224000000000
  -0.024225000000000   0.038710000000000  -0.305224000000000   0.408611000000000

Parameter Matrix nu_eta:
     0
     0
     0
     0

Parameter Matrix Gamma_eta:
  41.833760994884727  -5.071538781670152   2.339524325024803   4.598162859417349
  -5.071538781670332   5.954231316364762  -0.571119358456840  -1.160646197129784
   2.339524325024809  -0.571119358456831   0.898979711057306   0.497112373889859
   4.598162859417370  -1.160646197129768   0.497112373889859   2.085990141138555

Parameter Matrix Delta_eta:
   0.207900000000000                   0                   0                   0
                   0   0.207900000000000                   0                   0
                   0                   0   0.207900000000000                   0
                   0                   0                   0   0.207900000000000

Parameter Matrix lambda_eta:
   0.890000000000000

Parameter Matrix sqrt_Sigma_eta:
   0.030782620863831   0.012104994553557  -0.044483856233044  -0.050518173900587
   0.012104994553556   0.176002677106077   0.047125296327186   0.060014441632220
  -0.044483856233043   0.047125296327186   1.228942982959905  -0.168592816022288
  -0.050518173900587   0.060014441632220  -0.168592816022288   0.611582899766662

************************************************************
************************************************************
          SUMMARY STATISTICS
    <strong>mean(y1)</strong>    <strong>sd(y1)</strong>     <strong>skew(y1)</strong>    <strong>mean(y2)</strong>    <strong>sd(y2)</strong>     <strong>skew(y2)</strong>     <strong>mean(y3)</strong>        <strong>sd(y3)</strong>        <strong>skew(y3)</strong>  
     -1.456       -5.01     4.0001     0.52293      2.0482     1.3562        -0.30858       -0.59317      -0.054584
     -1.341     -4.2931     3.7847     0.50994      1.9119     1.3832        -0.60648       -0.75577        0.25717
    -1.9678     -7.1349     4.4631     0.47506      1.7729     1.7593        -0.53744       -0.40649        0.26562
    -1.6567     -5.5754     4.2928      0.5173      2.2976     1.6723        -0.14386        -0.3621       -0.25791
    -1.6338     -5.3371     3.8705      0.3886      1.4662     1.4168        -0.56795       -0.34491       -0.27323
    -1.9946     -7.1716     4.3489     0.39405      1.5005       1.66       -0.032049        0.16888        0.16452
    -1.8588     -6.4435      4.252     0.52761      2.0846      1.647        -0.14494      -0.062069        -0.1084
    -1.7587      -6.236     4.1298     0.49711       1.726     1.5632        -0.64486       -0.70854    -0.00018971
    -1.9112     -6.8378     4.2646     0.50468      1.9263     1.4974       -0.063306       0.011897       -0.13614
    -1.7609     -6.3696     4.6406     0.48037      1.9944     1.7049         0.20035         0.1445        0.46662
    -1.5437     -5.3165     4.1446     0.42852      1.6974     1.3596        -0.16306       -0.20015       -0.15668
     -2.096     -7.6466     4.4916     0.47323      1.8951     1.7445        -0.24054       0.027599       -0.13337
    -1.6199     -5.5032     4.1392     0.47774       1.635     1.5691        0.052651        0.39859        0.21333
    -2.0386     -7.4195     4.4889     0.38524      1.3281     1.2685        -0.73465       -0.66819       -0.10556
    -1.6205     -5.5478     4.2373     0.44498      1.6656     1.5633        -0.38604       -0.10439       -0.42507
    -1.7675     -6.4721     4.5716     0.68093      2.8268      1.735         0.41834        0.67336         0.2208
    -1.6617     -5.8091     4.4687     0.45219      1.4802     1.5005         0.02117        0.14704      -0.065951
    -1.6204     -5.5671     4.1292     0.49894      2.0475      1.645        -0.15983        0.12325     -0.0017078
    -1.7676     -6.3594      4.536     0.62847      2.4972     1.9792        -0.40689       -0.48742       0.010148
    -1.9941     -7.1542     4.5701     0.40064      1.3338     1.3798        -0.90161       -0.36187       -0.17359
     -1.667     -5.8759     4.2345     0.38673      1.3962     1.4056          0.3427        0.25201        0.26216
    -1.9354     -7.1837     4.6627     0.46296      1.6203     1.7343        -0.35433       -0.26173        0.06311
    -1.5646     -5.5587     4.6228     0.40537      1.3741      1.512        -0.57761        -1.0221        0.09666
    -1.9007     -6.6752     4.2469     0.52817      1.8583     1.8194        -0.18365        -0.1643      -0.017723
    -1.7524     -6.2229     4.4834     0.60403      2.3888     1.8525        -0.40247       -0.32146        0.36316
     -1.827     -6.4045     4.4964     0.44085      1.7541     1.6476        -0.17302       -0.25415        0.26063
    -2.1246     -8.0495     4.6919     0.52628       1.865     1.5822        -0.21402        0.11716       -0.17441
    -1.8077     -6.4646      4.023     0.55646      2.2586     1.7504       -0.070364        0.20878         0.2144
    -1.5042     -4.8978     3.9606      0.4646      1.7751     1.6418        -0.16597        0.12037        0.39343
    -1.5542     -5.0842      4.163     0.35516      1.2026      1.372       -0.055299       0.088575        0.11661
    -1.6692     -5.6861     4.4333     0.51303       2.102     1.9372         0.23083       0.041436        0.71599
    -1.6467     -5.6914     4.2338     0.42688       1.757     1.6931        -0.21032       -0.26009        0.38127
    -1.8508     -6.6522     4.2458     0.55926      1.9998     1.7547        -0.57422       -0.37564       0.038986
    -1.5778     -5.2526       4.14     0.42695      1.5407     1.4266       -0.021779      -0.077211     -0.0010622
    -1.6306     -5.5323     4.2962     0.50468      1.7696     1.7043        -0.12915        0.20849       -0.10299
    -1.7103     -5.8336     4.7644     0.48002      2.1525     1.4305          0.3428        0.96604        0.63945
    -1.5984     -5.3523      3.938     0.40549      1.3361     1.4298         0.17442        0.54936     -0.0047513
    -1.6021     -5.3705     4.0069     0.52851      1.9931     1.2417        -0.21256        -0.1773       -0.10225
    -1.5859     -5.4598     4.3966     0.45652      1.5032     1.5355        -0.57721       -0.74033       -0.25548
    -1.8166     -6.2779     4.1926     0.42795      1.3551     1.6237        -0.31047        0.10589       0.048059
    -1.8408     -6.4521     4.5745     0.53096      1.9123     1.6577        -0.20432       -0.38709      -0.027025
    -1.6267     -5.6323     4.3524     0.46054      1.4994     1.5475         0.03241        0.30691        0.13983
     -1.765     -6.1122     4.4782     0.42671      1.3867     1.4776         0.34047        0.29665      -0.097517
    -1.4997     -4.8569      4.096      0.5519      2.1579     1.9169         -0.5267       -0.72564        0.29943
     -1.647     -5.5583     3.9963     0.51059      1.7184     1.5293        -0.18918       -0.17101        0.21177
    -1.9265     -6.7839     4.6237      0.4619       1.767      1.566         0.20671        0.12965        0.18507
    -1.7986      -6.273     4.3234     0.41417      1.3871     1.5981        -0.20233       -0.25718        0.56506
    -1.6108     -5.6347     4.3946     0.62238      2.1673     1.7906        -0.30906      -0.059788       -0.21102
    -1.6534     -5.5188     4.0703     0.47596      1.6637      1.751       -0.084992       0.080942       -0.09758
    -1.6953     -5.8193     4.1551     0.50227      2.1136     1.6743       -0.016143       -0.12193         0.1127
    -1.8132     -6.2938     4.4249     0.56223       2.152     1.8034        -0.20149       -0.20288        0.23152
    -1.5782     -5.3817     4.2589      0.5432      2.0145     1.5063        -0.17467      -0.074278       -0.27903
    -1.6722     -5.7439     4.3063     0.40775      1.4487      1.561        -0.13544        0.36773     -0.0065697
    -1.9485     -7.1516     4.7071     0.43593      1.6173     1.7138       0.0051736       -0.12749       0.052075
    -1.7415     -6.2857     4.5003     0.36556      1.2385     1.2312        -0.33131       -0.16479       -0.15407
    -1.7647     -6.0688     4.2655     0.40814      1.5694      1.515       -0.033067        0.25475       -0.25335
    -1.4967     -4.7749     4.1213     0.47338      1.8672     1.2783       -0.072387        0.04427       -0.19966
    -1.7243     -5.8746     4.2984      0.5681      2.2375     1.6778         -0.2259       -0.37198        0.48591
    -1.7644     -6.2199     4.4318     0.57026      2.3392     1.6575        0.036566       0.062316     -0.0091445
    -1.4433      -4.488     4.1042     0.63335      2.3812     1.5403        -0.26924       -0.30682       -0.40478
    -1.5142     -5.1195     4.4673     0.48879      1.8867     1.7299        -0.33684        -0.5307      -0.094443
    -1.5189     -5.0325     4.3011     0.49308      1.7805     1.6292        -0.18453       -0.12084        0.10479
    -1.6961     -5.9454     4.4336     0.53411      2.1296     1.6579       -0.053507       -0.21268        0.10368
    -1.5454     -5.2864      4.157     0.43856      1.7014     1.3999          -0.142        -0.2001        0.21428
    -1.5335     -5.1781     4.1607     0.44378      1.6084     1.5267        -0.43102       -0.15275       0.031768
    -1.6843     -5.9179     4.5339     0.46175      1.8573     1.4736         0.32789        0.35819        0.29222
     -1.924     -6.6987     4.5373     0.53166      1.9149     1.6789         0.13731        0.52342       0.031309
    -1.6931     -5.9448     4.4895     0.49915      2.0608     1.7394        0.075199       -0.16377       -0.17746
    -1.7233     -5.5384     3.8556      0.5825       2.032     1.8801        0.055237        0.13585       -0.21762
     -2.144      -8.082     4.9345     0.46287      1.8763     1.4829        -0.48319       -0.45072        0.52467
    -2.0171     -7.2819     4.6609     0.44207      1.6704     1.6449        -0.46676       -0.22385       -0.20232
    -1.6846     -5.8206      4.369     0.51361      2.0969     1.5692        -0.37441       -0.43394        0.43087
    -1.4201     -4.4576     4.1106     0.46144      1.6679     1.6509        -0.32197        -0.1267       -0.33292
    -1.5974     -5.4245     4.5958     0.46418      1.8642     1.2567         0.25173        0.10757        0.27622
    -1.7251     -6.2335     4.7292      0.4502      1.9911     1.4727         0.60103        0.54971        0.30356
    -1.8946     -6.6831     4.3421     0.44725      1.7014     1.7402         0.23992        0.37799        0.61986
    -1.5279     -4.9822     4.0404     0.66284      2.5061     1.5825           0.156        0.11854       -0.62729
    -1.8052     -6.4445     4.6674     0.42471      1.7405     1.1481         0.39305        0.60213       0.026949
    -1.8534     -6.6041     4.4001     0.38869       1.458     1.5108       -0.059872      0.0054809       0.092626
    -1.7398     -5.9901     4.4124     0.46146      1.6863     1.7278        0.014105      -0.041256         0.1991
    -1.9559     -7.1985     4.6667      0.5038      1.9443     1.8467        -0.13821       0.051497        0.32132
    -1.7404     -6.0884     4.3967     0.44174      1.5653     1.5441         -0.4797       -0.38124       -0.27906
    -1.7603     -6.2727     4.5061     0.37974      1.1339     1.3095        -0.29356      -0.032227       0.071396
    -1.5554     -5.3882     4.4621     0.43798      1.5222     1.3853         0.26942        0.41456       -0.12425
    -1.6031     -5.4708     4.3015     0.38637       1.482     1.4043        -0.10109        0.32445      -0.038263
    -2.1726     -8.0929     4.8328     0.45612      1.5997     1.5154        -0.52253       -0.28916       -0.11236
    -1.5317      -4.992      4.013     0.47828      1.8453       1.63        -0.46488      -0.044014       -0.26729
    -1.8713     -6.4978      4.401     0.48369      1.8539     1.7639         0.10961      -0.064733        0.16349
     -1.848      -6.522      4.341     0.35158      1.2719      1.246        0.016148        0.26045        0.27646
    -1.6784     -5.9296     4.2738     0.43979      1.6767     1.6377         0.15819        0.17642        0.85312
    -1.7727     -5.9925     4.1343     0.40038      1.4576     1.4015         0.28211       0.072357        0.42751
    -1.4744     -5.1036     4.2867     0.50552      1.8784     1.3587       -0.075088        0.05961       -0.22085
    -1.5845     -5.2732     4.1619     0.42899      1.4649     1.5974        -0.10453        0.14718     -0.0044499
    -1.9804     -7.2948     4.7429     0.48911      1.8706     1.5498         -0.5296       -0.31773       -0.17539
    -1.7254     -6.0376     4.1891     0.49099       1.802     1.5502       0.0047885        0.29565       0.049272
    -1.7563     -6.1261     4.2412     0.54559      2.2295     1.5961         -1.0774        -1.0531        0.38469
    -1.5309     -4.9893     3.6175      0.5037      2.0773     1.5227        -0.35122       -0.75853        0.24666
    -1.7453     -6.0754     4.2776     0.42447      1.3251     1.5132       -0.073078        0.29141        0.17633
    -1.9006     -6.6702     4.3422     0.51113      1.8227     1.6867          0.3085        0.28211        0.21981
    -1.3549     -4.5144     4.3091     0.49912      1.9466     1.5914        -0.30359       -0.46979        0.32541
    -2.0163     -7.3678     4.7168     0.63464      2.5147     1.7815        -0.50915       -0.40894        0.16928
    -1.9069     -6.8569     4.6797     0.42448      1.5334      1.685         0.22218        0.32756      -0.014023
    -1.8602     -6.4431     4.3529     0.49342      1.8456     1.6165        -0.19424      -0.079498        0.36676
    -1.6884     -5.7142     4.1738     0.56537      2.0895     1.6167        -0.25252       -0.10526       -0.13781
    -1.7958     -6.2926     4.4324     0.53362      1.7587     1.4826        -0.12891       0.042984       -0.22371
    -1.8394     -6.4886     4.3544     0.35055      1.4519     1.1906        -0.18067       -0.38011       -0.34606
     -1.775     -5.9838     4.0716     0.58022      2.3501     1.7351        -0.71342         -0.624       -0.28179
    -1.8368     -6.7074     4.5569     0.41959      1.5037     1.5395        -0.10852      -0.022981      -0.015308
    -1.7546     -6.0887     4.1534     0.44882      1.4913     1.3731       -0.077524       -0.07572      -0.084875
    -1.7302     -6.0539     3.8925     0.65696      2.6184     1.5806        -0.27834       -0.24228       -0.25289
    -1.6714     -6.0339     4.5848     0.54134      2.1175     1.8303        -0.50159       -0.18747       0.020339
    -1.8953     -6.7279     4.3016     0.46407      1.9517     1.5739        0.084896      0.0032334        0.16848
    -1.6562     -5.7157     4.4115      0.4003      1.5531      1.347       -0.041374      -0.053252        0.56101
    -1.5032     -4.9056     4.0648     0.55211      2.2694     1.7198        -0.26613        -0.3517       -0.69409
         -2     -7.4075      4.739     0.46571      1.6618     1.5622          -0.347       -0.18691       0.027825
    -1.6172     -5.3273     4.0548     0.39394      1.2165     1.4169       -0.090467       0.016636       0.043937
    -1.7207     -5.9677     4.1595     0.46634      1.6736     1.5878         -0.8986        -0.7806       -0.40693
    -1.7446     -6.1115     4.3595     0.49369      1.7164     1.5303        -0.22165       -0.38926       0.077204
    -1.4965     -4.8531     4.0227     0.42686       1.334     1.4152       -0.016063        0.32987        -0.1188
     -1.537     -5.1453     4.1085     0.38161      1.3658     1.4421        -0.48908       -0.33445      -0.082879
    -1.5508     -5.2523     4.1274     0.43911      1.9571     1.5585        -0.17959        -0.2018        0.37899
    -1.8909     -6.8302     4.6252     0.44852      1.7059     1.7618         0.22236        0.12126      -0.037097
    -1.6841     -5.7456     4.2191     0.42063       1.672      1.446         0.61979        0.91494      -0.035733
    -1.9061     -6.7506      4.501     0.39572      1.3787     1.4054        -0.36706       0.020737       0.095352
    -1.9393     -6.7461     4.2394     0.54044      1.9846     1.7936        -0.15343        0.12549        0.64777
     -1.682     -5.8823     4.5273     0.45893      1.6999     1.6968          0.4581        0.41357        0.39466
    -1.7855      -6.373     4.5091     0.51641       2.177     1.6081       -0.096678       -0.39255         0.2239
    -1.5914      -5.399     4.1184     0.44878      1.6492     1.4854       0.0058964       -0.25978       -0.16546
    -1.8359      -6.538     4.5923     0.41913      1.7057     1.3078        -0.19734       -0.10174      -0.062267
    -1.5914     -5.2193     4.1914     0.46712      1.9025     1.4894        -0.20831        -0.6712       0.077613
    -1.7149     -5.7284     4.1014     0.44054      1.7611     1.4866         0.64239        0.84324       -0.44473
    -1.6406     -5.6153     4.4573     0.47278      1.5388     1.6809        -0.41249       -0.35859        0.21296
    -1.2207     -3.7266     3.9426     0.47048      1.6614     1.5575        0.057905        0.40778       0.050063
    -1.8317     -6.4206     4.4148     0.52861      2.0857     1.5084        -0.43041       -0.28275      -0.017149
    -1.6231      -5.501     4.2332     0.34724      1.2158     1.1717         -0.1475        0.47813       -0.25585
    -1.7058      -6.096     4.3454     0.71482      3.0877     1.8159        0.019249      -0.040546    -0.00093715
     -1.455     -4.7408     4.0889     0.49699      1.9016     1.7844         0.10733        0.22995        0.53161
    -1.8959     -6.4739     4.1697     0.47748      1.5857     1.7378        -0.50226       -0.29033       -0.17808
     -1.898     -6.6466      4.187     0.52456      1.9641     2.0298       -0.033069        0.52477        -0.3366
    -1.9794     -7.1782     4.7237     0.56611      2.2456     1.5918         0.57474        0.46739       -0.24295
    -1.5345     -5.3437     4.3583      0.4504      1.4542     1.4823        -0.39091      0.0012214        0.18227
    -1.7272     -6.0639     4.7603     0.47485      2.1626     1.2549         0.34371        0.60142         0.1916
    -2.0958     -7.7372     4.5271     0.47921      1.7422     1.5459        -0.49675       -0.70752        0.32063
     -1.983     -6.9893     4.2063     0.52351      1.9058     1.7023        -0.56834        0.22019       -0.44216
    -1.9553     -6.9184     4.5503     0.51459      1.9478     1.6521        -0.24855         -0.149       0.072623
    -1.7972      -6.496     4.5278     0.50188      2.0053     1.8747        -0.20999       -0.42603        0.17371
    -1.9258     -6.8642     4.3678     0.53116      2.1114     1.6184        -0.32091       -0.26344      -0.053629
    -1.7401     -6.0268      4.608     0.54105      2.3273     1.8065         -0.2829         -0.435        0.22613
     -1.607      -5.171     3.9889     0.47477      1.8875     1.4705        -0.16502       -0.24922        0.10583
    -1.5957     -5.5357     4.4651     0.41057       1.657     1.4041        -0.28022     -0.0085855       -0.29378
    -1.9592     -7.2641     4.6378     0.63877      2.6864     2.0566         0.16802        0.16364        0.78204
      -1.77     -6.3238     4.5217     0.58949      2.3032     1.7918        -0.22418        -0.1296        0.36572
    -1.5658     -5.2607     4.1907      0.4519      1.5067     1.4818        -0.27868        -0.0839       0.037456
    -1.6729     -5.6287     4.1125     0.45688      1.6281     1.7282        -0.25717       -0.16926       0.037433
    -1.8097     -6.4961     4.4053      0.4728      1.8425       1.33        -0.10057      -0.084094        0.15933
    -1.6891      -5.813     4.2904     0.42696      1.3589     1.5988        -0.22573      -0.058752       -0.11238
    -1.8172     -6.5782     4.4987     0.39311      1.3104     1.4092        -0.16681        0.11513        0.10744
    -1.7678     -6.0215      4.119     0.40702      1.5575     1.5621        -0.20953       -0.11197        0.25429
    -1.7997     -6.2469       4.56      0.5679      2.3826     1.6087        -0.16037       0.027015       0.095832
    -1.7503     -6.2298     4.5591     0.49606      1.7847     1.6394        -0.15817       -0.53675       0.087691
     -1.516     -5.1267     4.1159      0.5004      1.8954      1.775        -0.29132       -0.22405       -0.24592
     -1.739     -6.1807     4.5263     0.51407      1.9594     1.5551         -0.2087    -0.00096442       -0.21583
    -1.5202     -4.9253     4.0268     0.46888        1.67     1.2857         0.33615        0.20692        0.42813
    -1.5905     -5.4364     4.2583     0.40399      1.4696     1.4912       -0.025447      -0.028198         0.4709
    -1.7474     -6.1186     4.2148     0.43424      1.6094      1.497         0.34352        0.38921        0.19112
    -1.6784     -5.8863      4.191     0.45174      1.7785       1.64       -0.016747      -0.068215        0.49414
    -1.5979     -5.4164     4.3548     0.46614      1.7719     1.3688        0.035905        0.13842       -0.29139
    -1.8146     -6.2827     4.4911      0.5959      2.1372     1.6452        -0.85937       -0.87877        0.38311
    -2.1114     -7.8066     4.5563     0.45566      1.7071     1.7905       -0.018492         0.1504        0.41722
    -1.8583     -6.5637     4.5326     0.49379      1.8279     1.7886         0.37076        0.31058       -0.25297
    -1.8483     -6.7318     4.4272       0.458      1.5405     1.3307        -0.17466        0.11067       -0.25615
    -1.3318     -4.2894     3.8166     0.56157      2.1701     1.5747          0.1934         0.3233      -0.091308
    -1.8314     -6.4988      4.566     0.52057      1.9376      1.701       -0.091396       0.036012      -0.056043
    -1.4476     -4.6308     4.3062      0.4464      1.5795     1.5287        -0.87453       -0.73139         0.5998
    -1.8688     -6.9106     4.7649     0.48127      2.1103     1.6438          0.3522        0.32016       -0.13511
    -1.5743     -5.3212     4.2391     0.59987      2.3908     1.8737        -0.28841       -0.27251       0.036597
    -1.6823     -5.8187     4.1148     0.62365      2.5037     1.8578        -0.47491       -0.32318      -0.064041
    -1.7816      -6.022     4.3658     0.52779      1.9521     1.4073        -0.14197       -0.37063        0.26699
    -1.6571     -5.4186      4.262     0.53866      2.0035     1.7332        -0.30683       -0.30896         0.1274
    -1.6062     -5.4316     4.3842     0.58689      2.1765     1.7528        -0.15387       -0.31984        0.11514
    -2.0871      -7.649     4.4523     0.54074      2.0645      1.873        -0.50228       -0.47596        0.19436
    -1.7305     -6.1661     4.3679     0.40746      1.4129     1.4906         -0.1217      -0.045166        0.10017
    -1.9687     -7.2205     4.5096      0.4801      1.9362     1.6284         0.25291        0.61112        0.15254
    -1.8911      -6.827     4.6013     0.47191      1.7242     1.5167       -0.099538        0.40771        -0.8264
    -1.6561     -5.4928     4.0431     0.42982      1.7408     1.5574          0.3009        0.50844       0.036056
    -1.9204     -6.9958      4.651     0.45675      1.7014     1.6868        -0.65347       -0.20067       -0.54744
    -1.9755     -7.1948     4.5637     0.49023       1.784     1.4032         0.05147       0.091721       0.034408
    -1.9339     -6.8981     4.3413     0.47717      2.0463     1.6759         0.14256        0.26025        0.42433
    -1.7123     -6.0294     4.4352     0.44369      1.6806     1.4571        -0.20483      -0.037613       -0.17176
     -1.881     -6.7702      4.423     0.47589      1.7315      1.495         0.17554        0.29698       0.013896
    -1.6727     -5.6967     4.2661     0.50329      2.0007     1.9037         0.22206        0.46704         0.4999
    -1.7672     -6.1531     4.4096     0.43064      1.4983       1.37          0.2791        0.21525        0.14725
    -2.0389     -7.3098     4.4014     0.57767       2.263     1.7827       -0.094235       -0.19416        0.23502
    -1.8239     -6.5624     4.4016     0.62991       2.331     1.8787        -0.34892       -0.26928       0.031236
    -1.6816     -5.8891     4.3033     0.41275       1.433     1.4674        -0.55354       -0.27336         0.3044
    -1.7726     -6.4271     4.3626     0.50528       1.906     1.8146        -0.22958      -0.035266        0.31972
    -1.7768     -6.2602      4.509     0.41444      1.6089     1.4318         -0.0378      -0.093145      -0.069298
    -1.4717     -5.1746     4.5217     0.50894        1.87     1.3291        -0.24939       -0.30116        0.32626
    -1.5531     -5.0038     4.0667     0.52508      2.0143     1.7312       -0.096144       -0.13925      0.0048927
    -1.8949     -6.7164     4.5053     0.57971      2.2993     1.7929        -0.20451       -0.20522        0.22051
    -1.8535     -6.4948     4.4479     0.44626      1.7585     1.6862         0.13178        0.29096      -0.057393
     -1.796     -6.2233     4.1632     0.42011       1.692     1.2989        -0.30489       -0.34962        0.12966
    -1.6998      -5.825     4.2763     0.44247      1.4852     1.5863        -0.16301       -0.32822        0.15917
    -1.6473     -5.7853     4.4321     0.42752      1.6614     1.5525        -0.31277     -0.0062175       -0.36181
    -2.1934     -8.2571     4.7145     0.50397      1.9526      1.916         -0.2496       -0.56324      -0.074516
    -1.7178     -6.0756     4.3478     0.46651      1.6811     1.4944        -0.63651       -0.80841        0.44099
    -1.6835     -5.8853     4.3934     0.37763      1.4715     1.3425        -0.15335        0.13524       0.071408
    -1.4733     -4.6314     3.8903     0.43323      1.4067     1.3847       -0.026753         0.1499        0.16061
    -1.7309     -6.2329     4.2015       0.532      1.9392     1.7012        -0.35533       -0.32673       -0.30394
     -1.415     -4.7582     4.3242     0.53488      2.2989     1.6237        -0.15335       -0.13149       -0.13244
    -1.4841     -5.3552     4.4223     0.58287      2.2553     1.4942         0.11562        0.10738        -0.2341
    -1.8022     -6.6086     4.6409     0.48895      1.7993      1.629         -0.4666       -0.28612       -0.13503
    -2.0125     -7.4249     4.6173     0.47681      1.8985     1.7158         -0.1276        0.35133        0.39348
    -1.5594     -5.0542     4.1669     0.47817      1.6139     1.5735          0.2375        0.34478       -0.24133
    -1.9753     -7.0895     4.4678     0.47572      1.7334     1.5997        -0.23829       0.050967      -0.051137
    -1.7575     -6.1383     4.4826     0.43924       1.618     1.6013        -0.34796       -0.26189      -0.031063
    -1.7021     -6.0086     4.2773     0.41671      1.6077     1.5137         0.25803        0.26096        0.20861
    -1.5477      -5.167     4.2452     0.42305      1.5626       1.36        -0.26559       -0.17206       -0.11452
    -1.7121     -5.7959     4.0968     0.47736      2.0813     1.5271          -0.365       -0.30535       -0.15184
    -2.0291     -7.2003     4.1653     0.65103       2.623     1.8812        0.018215      -0.082615      -0.049818
    -1.7634     -6.0425     4.2332      0.3912      1.2793     1.5144        0.075157        0.22811      0.0028825
     -1.667     -5.7908     4.4461     0.56565      2.2986     1.8388        -0.83771       -0.83232       -0.38385
    -1.5187     -5.1524     4.2796     0.41835      1.3999     1.5023        -0.08468        0.12968    -0.00074107
    -1.8239     -6.1483     4.2727     0.49545      1.7125     1.5656        -0.22245       -0.10011       0.093034
    -1.5343     -5.1117     4.2362      0.4551      1.9365     1.5634         0.14093        0.39707        0.67145
    -1.6205     -5.5029     4.2299     0.42418      1.6112     1.5891         0.20001        0.77266       0.037243
    -1.7652     -6.1285     4.1326     0.42314      1.3619     1.3958         0.25116        0.55395      -0.038521
    -1.6481     -5.7135     4.5377     0.41321      1.4388     1.5579         -0.2223       0.099214         0.1747
    -1.5124     -5.2345     4.0816     0.50195      1.9935     1.5195        -0.29806       0.015982      -0.012141
    -1.9597     -7.0301     4.6108     0.40192      1.5552     1.4136        -0.05491         0.5333        0.01756
    -1.9368     -6.9214     4.3865      0.4509      1.9635     1.7866         0.42051        0.41734       0.078749
    -1.8321     -6.3953     4.2829     0.49737      2.0039     1.9499        -0.17973       -0.34941       -0.23061
    -1.9019     -6.6716      4.298     0.51814      1.8295     1.7027        -0.73141       -0.54301       -0.08426
    -1.6373     -5.7998     4.1689     0.50923      2.1411     1.3722        0.021243        0.28957        0.21644
    -1.9596      -6.842     4.3333     0.54689      2.0843     1.6546       -0.061666       0.018158        0.25769
    -1.6151     -5.5494     4.0758     0.54842      2.4406     1.5398       -0.032491      -0.079938     -0.0019446
    -1.6541     -5.6665     3.9926     0.52288      1.9394     1.7327        -0.24395       -0.22535       -0.43102
     -1.472     -4.8197     4.0185     0.47174      1.8102     1.8474        -0.72714       -0.40059        0.19312
    -1.6766     -5.6125      4.115     0.37592      1.2309     1.2438        -0.32505        0.09171        -0.4484
    -1.6207     -5.4799     4.2136     0.38342      1.3535     1.3588        0.099274        0.40983        0.11941
    -1.9062     -7.1079     4.5875     0.65555      2.5802     1.6979        -0.43671        -0.1064      -0.099685
    -1.9232      -6.934     4.4855     0.43631      1.6425      1.361         0.56129        0.80274       -0.22189
    -1.8266     -6.3622     4.3628     0.52846      1.9784     1.3031        -0.42148       -0.46969       0.051017
    -1.8066     -6.3493     4.4099     0.41562      1.4685     1.4056         0.15561       0.041925       0.083882
    -1.6577     -5.6816     4.3709     0.44017      1.6209      1.611        -0.46361       -0.28326      -0.088171
    -1.6487     -5.4325     4.1756     0.38327      1.3658     1.4523        -0.49833       -0.11855       -0.34707
    -1.8995     -7.0866     4.9325     0.43601      1.7896     1.5733         0.11472        0.38648         0.1712
    -1.7503     -6.1283      4.531     0.48104      1.5597     1.5849         -0.1363      0.0095675        0.32576
    -1.7553     -6.1398     4.3989     0.40008      1.3667     1.4709        0.057605        0.15539        0.30593
    -2.0132     -7.2209     4.6571     0.56669      2.1431     1.5315        -0.35131       -0.48608        0.17972
    -1.8016     -6.1542     3.9818     0.59256      2.3728     1.3446         0.30785        0.29422       -0.12706
    -1.5783      -5.361     4.2748     0.50604      2.0601     1.5665          0.2442        0.23516        0.40796
