Starting Dynare (version 7-unstable).
Calling Dynare with arguments: none
Using build directory: /Users/wmutschl/Work/Forschung/Projects/Skewed_Kalman/replication_codes/dynare-csn/matlab/../build-matlab
Starting preprocessing of the model file ...
Found 8 equation(s).
Evaluating expressions...
Computing static model derivatives (order 1).
Normalizing the static model...
Finding the optimal block decomposition of the static model...
6 block(s) found:
  5 recursive block(s) and 1 simultaneous block(s).
  the largest simultaneous block has 2 equation(s)
                                 and 2 feedback variable(s).
Computing dynamic model derivatives (order 2).
Normalizing the dynamic model...
Finding the optimal block decomposition of the dynamic model...
2 block(s) found:
  1 recursive block(s) and 1 simultaneous block(s).
  the largest simultaneous block has 5 equation(s)
                                 and 5 feedback variable(s).
Preprocessing completed.
Preprocessing time: 0h00m00s.

You did not declare endogenous variables after the estimation/calib_smoother command.
Initial value of the log posterior (or likelihood): 1206.2242

Simplex initialization...
Done!

Objective function value: -1206.7545

#Iter.      #FnCalls.   Best Value      Worst Value     Norm(f)        Norm(x)        Move
1078        3185        -1.2075618E+03  -1.2075617E+03  1.0270981E-04  4.5274458E-03  contract inside
1079        3205        -1.2075618E+03  -1.2075617E+03  7.2523183E-05  4.5274458E-03  contract outside
1080        3225        -1.2075618E+03  -1.2075617E+03  6.7946401E-05  4.5274458E-03  contract inside
1081        3245        -1.2075618E+03  -1.2075617E+03  9.1850488E-05  2.9766873E-03  reflect-1
1082        3265        -1.2075618E+03  -1.2075617E+03  7.7890097E-05  1.6328655E-03  contract inside
1083        3285        -1.2075618E+03  -1.2075617E+03  7.3122587E-05  1.6328655E-03  contract inside
1084        3295        -1.2075618E+03  -1.2075617E+03  6.3181892E-05  1.6328655E-03  reflect-0
1085        3315        -1.2075618E+03  -1.2075617E+03  5.1764267E-05  1.6328655E-03  contract inside
1086        3325        -1.2075618E+03  -1.2075618E+03  4.3859966E-05  1.6328655E-03  reflect-0
1087        3345        -1.2075618E+03  -1.2075618E+03  4.3361395E-05  1.6328655E-03  contract inside
1088        3365        -1.2075618E+03  -1.2075618E+03  3.8210959E-05  1.6328655E-03  contract outside
1089        3375        -1.2075618E+03  -1.2075618E+03  3.5949629E-05  1.6328655E-03  reflect-0
1090        3385        -1.2075618E+03  -1.2075618E+03  2.7955828E-05  1.6328655E-03  reflect-0
1091        3405        -1.2075618E+03  -1.2075618E+03  2.7088097E-05  1.5507585E-03  contract inside
1092        3425        -1.2075618E+03  -1.2075618E+03  2.5158353E-05  1.5507585E-03  contract inside
1093        3435        -1.2075618E+03  -1.2075618E+03  2.4078682E-05  1.3367259E-03  reflect-0
1094        3455        -1.2075618E+03  -1.2075618E+03  2.7400712E-05  2.9831845E-03  reflect-1
1095        3475        -1.2075618E+03  -1.2075618E+03  2.5194135E-05  2.9831845E-03  contract inside
1096        3485        -1.2075618E+03  -1.2075618E+03  1.9889165E-05  2.9831845E-03  reflect-0
1097        3495        -1.2075618E+03  -1.2075618E+03  1.5853833E-05  2.9831845E-03  reflect-0
1098        3515        -1.2075618E+03  -1.2075618E+03  1.5018686E-05  1.5619029E-03  contract inside
1099        3535        -1.2075618E+03  -1.2075618E+03  1.4411190E-05  1.6815936E-03  reflect-1

#Iter.      #FnCalls.   Best Value      Worst Value     Norm(f)        Norm(x)        Move
1100        3555        -1.2075618E+03  -1.2075618E+03  2.6560383E-05  1.5840845E-03  reflect-1
1101        3575        -1.2075618E+03  -1.2075618E+03  2.5170970E-05  1.5840845E-03  contract inside
1102        3595        -1.2075618E+03  -1.2075618E+03  2.5111927E-05  1.5840845E-03  contract inside
1103        3615        -1.2075618E+03  -1.2075618E+03  2.0515195E-05  1.5840845E-03  contract outside
1104        3625        -1.2075618E+03  -1.2075618E+03  1.9868959E-05  1.5840845E-03  reflect-0
1105        3635        -1.2075618E+03  -1.2075618E+03  1.6656525E-05  1.5840845E-03  reflect-0
1106        3645        -1.2075618E+03  -1.2075618E+03  1.5911592E-05  1.5840845E-03  reflect-0
1107        3665        -1.2075618E+03  -1.2075618E+03  1.5902887E-05  1.5840845E-03  contract inside
1108        3685        -1.2075618E+03  -1.2075618E+03  1.4503877E-05  1.5840845E-03  contract inside
1109        3705        -1.2075618E+03  -1.2075618E+03  1.3305194E-05  1.5840845E-03  contract inside
1110        3715        -1.2075618E+03  -1.2075618E+03  1.2772028E-05  1.2850124E-03  reflect-0
1111        3735        -1.2075618E+03  -1.2075618E+03  1.6840562E-05  1.1317185E-03  reflect-1
1112        3755        -1.2075618E+03  -1.2075618E+03  1.4004805E-05  1.1317185E-03  contract outside
1113        3765        -1.2075618E+03  -1.2075618E+03  1.3525531E-05  1.1317185E-03  reflect-0
1114        3785        -1.2075618E+03  -1.2075618E+03  1.3439990E-05  7.5653154E-04  contract inside
1115        3795        -1.2075618E+03  -1.2075618E+03  1.2895700E-05  7.5653154E-04  reflect-0
1116        3815        -1.2075618E+03  -1.2075618E+03  1.1572721E-05  6.6806894E-04  reflect-1
1117        3895        -1.2075618E+03  -1.2075618E+03  1.4315760E-05  1.0048694E-03  expand-opt
1118        3905        -1.2075618E+03  -1.2075618E+03  1.4059982E-05  8.2284583E-04  reflect-0
1119        3915        -1.2075618E+03  -1.2075618E+03  1.2973296E-05  8.2284583E-04  reflect-0
1120        3925        -1.2075618E+03  -1.2075618E+03  1.1801581E-05  8.2284583E-04  reflect-0
1121        3945        -1.2075618E+03  -1.2075618E+03  1.2184588E-05  7.0820052E-04  reflect-1
1122        3955        -1.2075618E+03  -1.2075618E+03  1.1520746E-05  7.0820052E-04  reflect-0
1123        3975        -1.2075618E+03  -1.2075618E+03  1.1852236E-05  1.0827806E-03  reflect-1
1124        3985        -1.2075618E+03  -1.2075618E+03  9.8803994E-06  1.1282888E-03  reflect-0
1125        4005        -1.2075618E+03  -1.2075618E+03  1.1003089E-05  8.9703930E-04  reflect-1
1126        4025        -1.2075618E+03  -1.2075618E+03  1.0746742E-05  8.9703930E-04  contract inside
1127        4035        -1.2075618E+03  -1.2075618E+03  9.1762454E-06  8.9231601E-04  reflect-0
1128        4215        -1.2075618E+03  -1.2075618E+03  1.2934707E-05  1.2861069E-03  expand-opt
1129        4225        -1.2075618E+03  -1.2075618E+03  1.1091588E-05  1.2861069E-03  reflect-0
1130        4235        -1.2075618E+03  -1.2075618E+03  1.0320163E-05  1.2861069E-03  reflect-0
1131        4255        -1.2075618E+03  -1.2075618E+03  9.9883546E-06  1.2861069E-03  contract inside
1132        4265        -1.2075618E+03  -1.2075618E+03  9.9375632E-06  1.1709772E-03  reflect-0
1133        4275        -1.2075618E+03  -1.2075618E+03  8.5932545E-06  1.0807696E-03  reflect-0
1134        4285        -1.2075618E+03  -1.2075618E+03  8.1975163E-06  1.0807696E-03  reflect-0
1135        4305        -1.2075618E+03  -1.2075618E+03  8.0446234E-06  1.0807696E-03  contract inside
1136        4325        -1.2075618E+03  -1.2075618E+03  8.7841727E-06  8.2166933E-04  reflect-1
1137        4385        -1.2075618E+03  -1.2075618E+03  1.2572794E-05  7.1104907E-04  expand-opt
1138        4395        -1.2075618E+03  -1.2075618E+03  1.1847704E-05  7.1104907E-04  reflect-0
1139        4405        -1.2075618E+03  -1.2075618E+03  1.0343915E-05  7.3356623E-04  reflect-0
1140        4415        -1.2075618E+03  -1.2075618E+03  9.9580761E-06  7.3356623E-04  reflect-0
1141        4425        -1.2075618E+03  -1.2075618E+03  9.8458756E-06  7.3356623E-04  reflect-0
1142        4445        -1.2075618E+03  -1.2075618E+03  1.0675848E-05  9.9734831E-04  reflect-1
1143        4455        -1.2075618E+03  -1.2075618E+03  1.0619383E-05  9.9734831E-04  reflect-0
1144        4465        -1.2075618E+03  -1.2075618E+03  1.0300083E-05  8.6981304E-04  reflect-0
1145        4475        -1.2075618E+03  -1.2075618E+03  9.8179307E-06  8.6981304E-04  reflect-0
1146        4495        -1.2075618E+03  -1.2075618E+03  1.0852215E-05  1.3466986E-03  reflect-1
1147        4505        -1.2075618E+03  -1.2075618E+03  9.7265647E-06  1.3466986E-03  reflect-0
1148        4515        -1.2075618E+03  -1.2075618E+03  7.8909982E-06  1.3466986E-03  reflect-0
1149        4525        -1.2075618E+03  -1.2075618E+03  6.5576098E-06  1.3466986E-03  reflect-0

#Iter.      #FnCalls.   Best Value      Worst Value     Norm(f)        Norm(x)        Move
1150        4545        -1.2075618E+03  -1.2075618E+03  7.9599320E-06  1.0449870E-03  reflect-1
1151        4555        -1.2075618E+03  -1.2075618E+03  7.8830144E-06  1.0449870E-03  reflect-0
1152        4565        -1.2075618E+03  -1.2075618E+03  7.6522344E-06  1.0449870E-03  reflect-0
1153        4585        -1.2075618E+03  -1.2075618E+03  7.4067100E-06  1.0449870E-03  contract inside
1154        4595        -1.2075618E+03  -1.2075618E+03  7.0430606E-06  1.0449870E-03  reflect-0
1155        4615        -1.2075618E+03  -1.2075618E+03  8.6684577E-06  9.5452671E-04  reflect-1
1156        4625        -1.2075618E+03  -1.2075618E+03  8.6332593E-06  9.5452671E-04  reflect-0
1157        4635        -1.2075618E+03  -1.2075618E+03  8.3145869E-06  9.5452671E-04  reflect-0
1158        4655        -1.2075618E+03  -1.2075618E+03  8.2360989E-06  9.5452671E-04  contract inside
1159        4675        -1.2075618E+03  -1.2075618E+03  8.3546431E-06  1.2552964E-03  reflect-1
1160        4695        -1.2075618E+03  -1.2075618E+03  7.4395705E-06  1.2552964E-03  contract outside
1161        4705        -1.2075618E+03  -1.2075618E+03  6.0379623E-06  1.2552964E-03  reflect-0
1162        4715        -1.2075618E+03  -1.2075618E+03  5.1178906E-06  9.7186642E-04  reflect-0
1163        4735        -1.2075618E+03  -1.2075618E+03  6.4115234E-06  9.6031006E-04  reflect-1
1164        4745        -1.2075618E+03  -1.2075618E+03  5.9988056E-06  9.6031006E-04  reflect-0
1165        4755        -1.2075618E+03  -1.2075618E+03  5.8773269E-06  9.6031006E-04  reflect-0
1166        4765        -1.2075618E+03  -1.2075618E+03  5.1469704E-06  6.3845953E-04  reflect-0
1167        4785        -1.2075618E+03  -1.2075618E+03  5.4951945E-06  8.8733744E-04  reflect-1
1168        4795        -1.2075618E+03  -1.2075618E+03  5.3191816E-06  8.8733744E-04  reflect-0
1169        4815        -1.2075619E+03  -1.2075618E+03  6.1498058E-06  1.0204423E-03  reflect-1
1170        4825        -1.2075619E+03  -1.2075618E+03  5.7472550E-06  1.0204423E-03  reflect-0
1171        4835        -1.2075619E+03  -1.2075618E+03  5.6179351E-06  1.0204423E-03  reflect-0
1172        4855        -1.2075619E+03  -1.2075618E+03  5.4212373E-06  1.0204423E-03  contract inside
1173        4865        -1.2075619E+03  -1.2075618E+03  4.9040200E-06  1.0204423E-03  reflect-0
1174        4875        -1.2075619E+03  -1.2075618E+03  4.5994777E-06  7.3008607E-04  reflect-0
1175        4895        -1.2075619E+03  -1.2075618E+03  4.4427356E-06  9.1478815E-04  reflect-1
1176        4905        -1.2075619E+03  -1.2075618E+03  3.2129760E-06  9.1478815E-04  reflect-0
1177        4915        -1.2075619E+03  -1.2075618E+03  3.1258942E-06  9.1478815E-04  reflect-0
1178        4925        -1.2075619E+03  -1.2075618E+03  3.0713350E-06  9.1478815E-04  reflect-0
1179        4945        -1.2075619E+03  -1.2075618E+03  2.8248185E-06  9.1478815E-04  contract inside
1180        4965        -1.2075619E+03  -1.2075618E+03  3.7323725E-06  1.0422615E-03  reflect-1
1181        4985        -1.2075619E+03  -1.2075618E+03  4.4450530E-06  7.7584844E-04  reflect-1
1182        4995        -1.2075619E+03  -1.2075618E+03  3.9881061E-06  5.6929861E-04  reflect-0
1183        5015        -1.2075619E+03  -1.2075618E+03  3.9596180E-06  5.6929861E-04  contract inside
1184        5025        -1.2075619E+03  -1.2075618E+03  3.8854623E-06  5.9461577E-04  reflect-0
1185        5045        -1.2075619E+03  -1.2075618E+03  4.4537610E-06  8.5812751E-04  reflect-1
1186        5055        -1.2075619E+03  -1.2075619E+03  3.3474880E-06  8.5812751E-04  reflect-0
1187        5075        -1.2075619E+03  -1.2075619E+03  3.7636935E-06  9.7310522E-04  reflect-1
1188        5085        -1.2075619E+03  -1.2075619E+03  3.6868357E-06  9.7310522E-04  reflect-0
1189        5095        -1.2075619E+03  -1.2075619E+03  3.1690763E-06  9.7310522E-04  reflect-0
1190        5115        -1.2075619E+03  -1.2075619E+03  3.4117720E-06  9.3942142E-04  reflect-1
1191        5125        -1.2075619E+03  -1.2075619E+03  3.3777640E-06  7.7336954E-04  reflect-0
1192        5145        -1.2075619E+03  -1.2075619E+03  3.3380215E-06  7.7336954E-04  contract inside
1193        5315        -1.2075619E+03  -1.2075619E+03  5.5875628E-06  2.0043390E-03  expand-opt
1194        5325        -1.2075619E+03  -1.2075619E+03  5.4339230E-06  2.0043390E-03  reflect-0
1195        5335        -1.2075619E+03  -1.2075619E+03  4.9661569E-06  2.0043390E-03  reflect-0
1196        5345        -1.2075619E+03  -1.2075619E+03  4.8064446E-06  2.0043390E-03  reflect-0
1197        5365        -1.2075619E+03  -1.2075619E+03  4.7397791E-06  2.0043390E-03  contract inside
1198        5375        -1.2075619E+03  -1.2075619E+03  4.7110113E-06  2.0043390E-03  reflect-0
1199        5385        -1.2075619E+03  -1.2075619E+03  4.5599195E-06  1.9536837E-03  reflect-0

#Iter.      #FnCalls.   Best Value      Worst Value     Norm(f)        Norm(x)        Move
1200        5395        -1.2075619E+03  -1.2075619E+03  4.0420286E-06  1.9536837E-03  reflect-0
1201        5455        -1.2075619E+03  -1.2075619E+03  4.8218360E-06  1.5611178E-03  expand-opt
1202        5495        -1.2075619E+03  -1.2075619E+03  5.8997334E-06  2.0338755E-03  expand-opt
1203        5505        -1.2075619E+03  -1.2075619E+03  5.2631069E-06  2.0338755E-03  reflect-0
1204        5515        -1.2075619E+03  -1.2075619E+03  5.2545718E-06  2.0338755E-03  reflect-0
1205        5525        -1.2075619E+03  -1.2075619E+03  4.7964895E-06  1.7397252E-03  reflect-0
1206        5535        -1.2075619E+03  -1.2075619E+03  4.7113917E-06  1.5010244E-03  reflect-0
1207        5545        -1.2075619E+03  -1.2075619E+03  4.6666812E-06  1.5010244E-03  reflect-0
1208        5565        -1.2075619E+03  -1.2075619E+03  4.0990440E-06  2.2295770E-03  reflect-1
1209        5585        -1.2075619E+03  -1.2075619E+03  4.2203137E-06  1.8579528E-03  reflect-1
1210        5605        -1.2075619E+03  -1.2075619E+03  4.5175502E-06  2.2877442E-03  reflect-1
1211        5615        -1.2075619E+03  -1.2075619E+03  3.6758640E-06  1.9417048E-03  reflect-0
1212        5625        -1.2075619E+03  -1.2075619E+03  3.2700664E-06  1.9417048E-03  reflect-0
1213        5815        -1.2075619E+03  -1.2075619E+03  4.7136073E-06  1.1888712E-03  expand-opt
1214        5825        -1.2075619E+03  -1.2075619E+03  4.5937306E-06  1.1888712E-03  reflect-0
1215        5835        -1.2075619E+03  -1.2075619E+03  4.4202236E-06  1.3305552E-03  reflect-0
1216        5845        -1.2075619E+03  -1.2075619E+03  3.6991396E-06  1.5811593E-03  reflect-0
1217        5855        -1.2075619E+03  -1.2075619E+03  3.4564787E-06  1.5811593E-03  reflect-0
1218        5865        -1.2075619E+03  -1.2075619E+03  3.4373393E-06  2.0697640E-03  reflect-0
1219        5885        -1.2075619E+03  -1.2075619E+03  3.9261402E-06  1.3311461E-03  reflect-1
1220        5895        -1.2075619E+03  -1.2075619E+03  3.4066652E-06  1.3268316E-03  reflect-0
1221        5915        -1.2075619E+03  -1.2075619E+03  3.4803979E-06  1.7769635E-03  reflect-1
1222        5925        -1.2075619E+03  -1.2075619E+03  3.4748059E-06  1.7769635E-03  reflect-0
1223        5935        -1.2075619E+03  -1.2075619E+03  3.2786979E-06  1.7769635E-03  reflect-0
1224        5945        -1.2075619E+03  -1.2075619E+03  3.1877139E-06  1.7769635E-03  reflect-0
1225        5965        -1.2075619E+03  -1.2075619E+03  3.1010504E-06  1.8857973E-03  reflect-1
1226        5975        -1.2075619E+03  -1.2075619E+03  2.9395687E-06  1.8857973E-03  reflect-0
1227        5995        -1.2075619E+03  -1.2075619E+03  4.2170041E-06  1.6058709E-03  reflect-1
1228        6005        -1.2075619E+03  -1.2075619E+03  3.9993890E-06  1.6058709E-03  reflect-0
1229        6015        -1.2075619E+03  -1.2075619E+03  3.7614341E-06  1.6058709E-03  reflect-0
1230        6025        -1.2075619E+03  -1.2075619E+03  3.3128895E-06  1.6058709E-03  reflect-0
1231        6035        -1.2075619E+03  -1.2075619E+03  3.1422667E-06  1.9760232E-03  reflect-0
1232        6045        -1.2075619E+03  -1.2075619E+03  2.3449277E-06  1.9760232E-03  reflect-0
1233        6065        -1.2075619E+03  -1.2075619E+03  3.4181705E-06  1.3196713E-03  reflect-1
1234        6075        -1.2075619E+03  -1.2075619E+03  3.3965389E-06  1.3196713E-03  reflect-0
1235        6085        -1.2075619E+03  -1.2075619E+03  3.2974642E-06  1.3196713E-03  reflect-0
1236        6105        -1.2075619E+03  -1.2075619E+03  4.2996703E-06  1.5283184E-03  reflect-1
1237        6115        -1.2075619E+03  -1.2075619E+03  4.2385977E-06  2.2280105E-03  reflect-0
1238        6135        -1.2075619E+03  -1.2075619E+03  4.1028202E-06  2.2280105E-03  contract inside
1239        6145        -1.2075619E+03  -1.2075619E+03  3.8132930E-06  2.2280105E-03  reflect-0
1240        6155        -1.2075619E+03  -1.2075619E+03  3.6406902E-06  1.1171943E-03  reflect-0
1241        6165        -1.2075619E+03  -1.2075619E+03  3.2622850E-06  1.1171943E-03  reflect-0
1242        6175        -1.2075619E+03  -1.2075619E+03  3.0141566E-06  1.1171943E-03  reflect-0
1243        6195        -1.2075619E+03  -1.2075619E+03  2.3224743E-06  1.1072361E-03  contract inside
1244        6205        -1.2075619E+03  -1.2075619E+03  2.2002125E-06  1.1072361E-03  reflect-0
1245        6225        -1.2075619E+03  -1.2075619E+03  2.2178092E-06  9.7135360E-04  reflect-1
1246        6235        -1.2075619E+03  -1.2075619E+03  2.0152684E-06  9.7135360E-04  reflect-0
1247        6245        -1.2075619E+03  -1.2075619E+03  1.8532394E-06  9.7135360E-04  reflect-0
1248        6285        -1.2075619E+03  -1.2075619E+03  4.2321358E-06  2.6539942E-03  expand-opt
1249        6305        -1.2075619E+03  -1.2075619E+03  3.7160366E-06  2.6539942E-03  contract inside

#Iter.      #FnCalls.   Best Value      Worst Value     Norm(f)        Norm(x)        Move
1250        6315        -1.2075619E+03  -1.2075619E+03  3.6608226E-06  2.0836128E-03  reflect-0
1251        6335        -1.2075619E+03  -1.2075619E+03  3.4638699E-06  1.9383112E-03  contract outside
1252        6345        -1.2075619E+03  -1.2075619E+03  3.3125093E-06  1.9383112E-03  reflect-0
1253        6355        -1.2075619E+03  -1.2075619E+03  3.1974403E-06  1.9383112E-03  reflect-0
1254        6365        -1.2075619E+03  -1.2075619E+03  2.7507865E-06  2.1530079E-03  reflect-0
1255        6375        -1.2075619E+03  -1.2075619E+03  2.7216092E-06  2.1530079E-03  reflect-0
1256        6385        -1.2075619E+03  -1.2075619E+03  2.5228871E-06  2.1530079E-03  reflect-0
1257        6395        -1.2075619E+03  -1.2075619E+03  2.4188635E-06  2.1530079E-03  reflect-0
1258        6415        -1.2075619E+03  -1.2075619E+03  2.9216992E-06  1.4327323E-03  reflect-1
1259        6425        -1.2075619E+03  -1.2075619E+03  2.7335134E-06  1.4327323E-03  reflect-0
1260        6445        -1.2075619E+03  -1.2075619E+03  2.9483638E-06  2.2538550E-03  reflect-1
1261        6455        -1.2075619E+03  -1.2075619E+03  2.8860757E-06  1.2635423E-03  reflect-0
1262        6465        -1.2075619E+03  -1.2075619E+03  2.8411489E-06  1.2635423E-03  reflect-0
1263        6475        -1.2075619E+03  -1.2075619E+03  2.3988864E-06  1.2259525E-03  reflect-0
1264        6485        -1.2075619E+03  -1.2075619E+03  2.2863826E-06  1.7459774E-03  reflect-0
1265        6495        -1.2075619E+03  -1.2075619E+03  2.2235588E-06  1.7459774E-03  reflect-0
1266        6515        -1.2075619E+03  -1.2075619E+03  1.5353010E-06  1.1645989E-03  contract outside
1267        6525        -1.2075619E+03  -1.2075619E+03  1.5274118E-06  1.1645989E-03  reflect-0
1268        6545        -1.2075619E+03  -1.2075619E+03  1.6449173E-06  1.4429668E-03  reflect-1
1269        6565        -1.2075619E+03  -1.2075619E+03  1.6406188E-06  1.8324879E-03  reflect-1
1270        6575        -1.2075619E+03  -1.2075619E+03  1.4649358E-06  1.7179373E-03  reflect-0
1271        6595        -1.2075619E+03  -1.2075619E+03  1.8539631E-06  1.2477299E-03  reflect-1
1272        6615        -1.2075619E+03  -1.2075619E+03  1.6809513E-06  1.2477299E-03  contract inside
1273        6625        -1.2075619E+03  -1.2075619E+03  1.5686880E-06  9.6139742E-04  reflect-0
1274        6645        -1.2075619E+03  -1.2075619E+03  1.5419664E-06  9.6139742E-04  contract inside
1275        6665        -1.2075619E+03  -1.2075619E+03  1.7558648E-06  8.0911372E-04  reflect-1
1276        6675        -1.2075619E+03  -1.2075619E+03  1.6603274E-06  8.0911372E-04  reflect-0
1277        6695        -1.2075619E+03  -1.2075619E+03  1.6554716E-06  8.0911372E-04  contract inside
1278        6705        -1.2075619E+03  -1.2075619E+03  1.5058081E-06  8.0911372E-04  reflect-0
1279        6715        -1.2075619E+03  -1.2075619E+03  1.1081429E-06  8.0911372E-04  reflect-0
1280        6735        -1.2075619E+03  -1.2075619E+03  1.0371141E-06  8.0911372E-04  contract inside
1281        6755        -1.2075619E+03  -1.2075619E+03  1.0178223E-06  8.0911372E-04  contract inside
1282        6775        -1.2075619E+03  -1.2075619E+03  9.8939995E-07  4.9962318E-04  contract inside
1283        6795        -1.2075619E+03  -1.2075619E+03  1.0246079E-06  7.3283678E-04  reflect-1
1284        6805        -1.2075619E+03  -1.2075619E+03  1.0242818E-06  7.3283678E-04  reflect-0
1285        6815        -1.2075619E+03  -1.2075619E+03  8.4261796E-07  7.3283678E-04  reflect-0
1286        6835        -1.2075619E+03  -1.2075619E+03  9.0309095E-07  9.1527245E-04  reflect-1
1287        6855        -1.2075619E+03  -1.2075619E+03  8.8531283E-07  9.1527245E-04  contract inside
1288        6865        -1.2075619E+03  -1.2075619E+03  7.2471471E-07  7.8671026E-04  reflect-0
1289        6885        -1.2075619E+03  -1.2075619E+03  7.0291685E-07  7.8671026E-04  contract inside
1290        6905        -1.2075619E+03  -1.2075619E+03  7.5027583E-07  9.6608511E-04  reflect-1
1291        6925        -1.2075619E+03  -1.2075619E+03  7.3994556E-07  5.9870057E-04  reflect-1
1292        6945        -1.2075619E+03  -1.2075619E+03  8.2630527E-07  4.8435008E-04  reflect-1
1293        6955        -1.2075619E+03  -1.2075619E+03  8.1907160E-07  4.8435008E-04  reflect-0
1294        6965        -1.2075619E+03  -1.2075619E+03  6.5092786E-07  5.7971063E-04  reflect-0
1295        6975        -1.2075619E+03  -1.2075619E+03  6.1198466E-07  5.7971063E-04  reflect-0
1296        6985        -1.2075619E+03  -1.2075619E+03  5.8821297E-07  5.7971063E-04  reflect-0
1297        6995        -1.2075619E+03  -1.2075619E+03  5.5447708E-07  7.5595143E-04  reflect-0
1298        7015        -1.2075619E+03  -1.2075619E+03  5.4259885E-07  7.5595143E-04  contract inside
1299        7025        -1.2075619E+03  -1.2075619E+03  5.3695680E-07  7.5595143E-04  reflect-0

#Iter.      #FnCalls.   Best Value      Worst Value     Norm(f)        Norm(x)        Move
1300        7045        -1.2075619E+03  -1.2075619E+03  5.7044781E-07  1.0090741E-03  reflect-1
1301        7055        -1.2075619E+03  -1.2075619E+03  5.6498084E-07  1.0090741E-03  reflect-0
1302        7075        -1.2075619E+03  -1.2075619E+03  5.2500673E-07  1.0090741E-03  contract inside
1303        7085        -1.2075619E+03  -1.2075619E+03  4.9476648E-07  1.0090741E-03  reflect-0
1304        7105        -1.2075619E+03  -1.2075619E+03  4.3381942E-07  1.0090741E-03  contract inside
1305        7115        -1.2075619E+03  -1.2075619E+03  4.0939221E-07  1.0090741E-03  reflect-0
1306        7125        -1.2075619E+03  -1.2075619E+03  3.9523502E-07  1.0090741E-03  reflect-0
1307        7145        -1.2075619E+03  -1.2075619E+03  4.0215446E-07  7.4341999E-04  reflect-1
1308        7165        -1.2075619E+03  -1.2075619E+03  3.9953693E-07  7.4341999E-04  contract inside
1309        7175        -1.2075619E+03  -1.2075619E+03  3.5417838E-07  7.4341999E-04  reflect-0
1310        7185        -1.2075619E+03  -1.2075619E+03  3.0116144E-07  7.4341999E-04  reflect-0
1311        7205        -1.2075619E+03  -1.2075619E+03  2.7105193E-07  4.1337931E-04  contract inside
1312        7225        -1.2075619E+03  -1.2075619E+03  3.2569460E-07  4.5986999E-04  reflect-1
1313        7235        -1.2075619E+03  -1.2075619E+03  3.0333899E-07  4.5986999E-04  reflect-0
1314        7255        -1.2075619E+03  -1.2075619E+03  3.0054184E-07  4.5986999E-04  contract inside
1315        7275        -1.2075619E+03  -1.2075619E+03  3.3890274E-07  3.4827343E-04  reflect-1
1316        7285        -1.2075619E+03  -1.2075619E+03  3.1828904E-07  3.4827343E-04  reflect-0
1317        7295        -1.2075619E+03  -1.2075619E+03  2.7110991E-07  3.4827343E-04  reflect-0
1318        7305        -1.2075619E+03  -1.2075619E+03  2.6670978E-07  3.4827343E-04  reflect-0
1319        7325        -1.2075619E+03  -1.2075619E+03  2.6442467E-07  3.4827343E-04  contract inside
1320        7345        -1.2075619E+03  -1.2075619E+03  2.7091414E-07  7.4307259E-04  reflect-1
1321        7355        -1.2075619E+03  -1.2075619E+03  2.5607642E-07  7.4307259E-04  reflect-0
1322        7375        -1.2075619E+03  -1.2075619E+03  2.5588679E-07  5.9958661E-04  contract inside
1323        7385        -1.2075619E+03  -1.2075619E+03  2.2313907E-07  6.1624966E-04  reflect-0
1324        7405        -1.2075619E+03  -1.2075619E+03  2.4692349E-07  4.1697488E-04  reflect-1
1325        7425        -1.2075619E+03  -1.2075619E+03  2.3707526E-07  4.1697488E-04  contract outside
1326        7445        -1.2075619E+03  -1.2075619E+03  1.9655863E-07  3.2458784E-04  reflect-1
1327        7465        -1.2075619E+03  -1.2075619E+03  2.0180801E-07  3.1679634E-04  reflect-1
1328        7475        -1.2075619E+03  -1.2075619E+03  1.9939353E-07  3.1679634E-04  reflect-0
1329        7495        -1.2075619E+03  -1.2075619E+03  2.1078404E-07  3.5243137E-04  reflect-1
1330        7505        -1.2075619E+03  -1.2075619E+03  2.0471748E-07  3.2819111E-04  reflect-0
1331        7515        -1.2075619E+03  -1.2075619E+03  2.0409971E-07  3.2819111E-04  reflect-0
1332        7535        -1.2075619E+03  -1.2075619E+03  1.8210972E-07  3.2819111E-04  contract outside
1333        7545        -1.2075619E+03  -1.2075619E+03  1.8014202E-07  3.2819111E-04  reflect-0
1334        7555        -1.2075619E+03  -1.2075619E+03  1.4780812E-07  3.2819111E-04  reflect-0
1335        7575        -1.2075619E+03  -1.2075619E+03  1.8112746E-07  5.3852068E-04  reflect-1
1336        7585        -1.2075619E+03  -1.2075619E+03  1.4376724E-07  5.3852068E-04  reflect-0
1337        7595        -1.2075619E+03  -1.2075619E+03  1.4031184E-07  5.3852068E-04  reflect-0
1338        7605        -1.2075619E+03  -1.2075619E+03  1.3276144E-07  5.3852068E-04  reflect-0
1339        7615        -1.2075619E+03  -1.2075619E+03  1.2867031E-07  5.4548220E-04  reflect-0
1340        7635        -1.2075619E+03  -1.2075619E+03  1.3291401E-07  4.0334436E-04  reflect-1
1341        7645        -1.2075619E+03  -1.2075619E+03  1.2010833E-07  4.0334436E-04  reflect-0
1342        7655        -1.2075619E+03  -1.2075619E+03  1.0834651E-07  3.5137547E-04  reflect-0
1343        7665        -1.2075619E+03  -1.2075619E+03  9.2526989E-08  3.5137547E-04  reflect-0
